cal_date,shipper_group,hub_name,total_orders,total_orders_kpi,first_mile_canceled_order,pu_success_ontime,pu_success_late,pending_pu_not_due,pending_pu_late,first_attempt_ontime,first_attempt_late,first_mile_cancelled_rate,first_attempt_ontime_rate_kpi,pu_success_ontime_rate
7/18/2021,Shopee,HCM - Phu Nhuan - SOU - DP,963,950,33,705,223,0,2,947,3,0.0343,0.9968,0.7321
7/17/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,192,179,13,174,5,0,0,179,0,0.0677,1,0.9063
7/17/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1140,1131,50,876,214,0,0,1128,3,0.0439,0.9973,0.7684
7/16/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,178,175,19,148,11,0,0,175,0,0.1067,1,0.8315
7/16/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1751,1731,74,1541,136,0,0,1731,0,0.0423,1,0.8801
7/15/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,160,159,17,111,32,0,0,157,2,0.1063,0.9874,0.6938
7/15/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1825,1807,60,1390,374,0,1,1762,45,0.0329,0.9751,0.7616
7/14/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,144,142,2,118,24,0,0,129,13,0.0139,0.9085,0.8194
7/14/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1016,1008,29,834,153,0,0,994,14,0.0285,0.9861,0.8209
7/13/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,105,103,4,96,5,0,0,101,2,0.0381,0.9806,0.9143
7/13/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1181,1169,35,987,159,0,0,1169,0,0.0296,1,0.8357
7/12/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,143,140,5,133,5,0,0,140,0,0.035,1,0.9301
7/12/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1339,1332,30,1149,160,0,0,1330,2,0.0224,0.9985,0.8581
7/11/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,86,82,6,76,4,0,0,81,1,0.0698,0.9878,0.8837
7/11/2021,Shopee,HCM - Phu Nhuan - SOU - DP,966,958,20,726,220,0,0,951,7,0.0207,0.9927,0.7516
7/10/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,142,139,4,125,13,0,0,137,2,0.0282,0.9856,0.8803
7/10/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1075,1064,27,866,182,0,0,1060,4,0.0251,0.9962,0.8056
7/9/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,124,119,15,86,22,0,1,96,23,0.121,0.8067,0.6935
7/9/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1348,1340,437,788,122,0,1,1319,21,0.3242,0.9843,0.5846
7/8/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,127,126,1,115,11,0,0,126,0,0.0079,1,0.9055
7/8/2021,Shopee,HCM - Phu Nhuan - SOU - DP,2245,2222,50,1979,216,0,0,2166,56,0.0223,0.9748,0.8815
7/7/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,385,384,4,368,11,0,2,384,0,0.0104,1,0.9558
7/7/2021,Shopee,HCM - Phu Nhuan - SOU - DP,6040,5956,181,4872,987,0,0,5893,63,0.03,0.9894,0.8066
7/6/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,129,129,0,120,9,0,0,129,0,0.00E+00,1,0.9302
7/6/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1134,1117,26,1017,91,0,0,1116,1,0.0229,0.9991,0.8968
7/5/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,317,316,2,128,187,0,0,316,0,0.0063,1,0.4038
7/5/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1612,1597,29,1481,102,0,0,1595,2,0.018,0.9987,0.9187
7/4/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,49,48,3,43,3,0,0,48,0,0.0612,1,0.8776
7/4/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1000,991,24,803,173,0,0,980,11,0.024,0.9889,0.803
7/3/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,156,154,3,145,8,0,0,150,4,0.0192,0.974,0.9295
7/3/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1087,1076,19,925,143,0,0,1076,0,0.0175,1,0.851
7/2/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,150,149,1,139,10,0,0,146,3,0.0067,0.9799,0.9267
7/2/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1214,1201,22,1111,81,0,0,1198,3,0.0181,0.9975,0.9152
7/1/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,118,112,6,100,12,0,0,110,2,0.0508,0.9821,0.8475
7/1/2021,Shopee,HCM - Phu Nhuan - SOU - DP,869,864,16,772,81,0,0,862,2,0.0184,0.9977,0.8884
6/30/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,145,142,6,135,4,0,0,142,0,0.0414,1,0.931
6/30/2021,Shopee,HCM - Phu Nhuan - SOU - DP,645,639,11,594,40,0,0,638,1,0.0171,0.9984,0.9209
6/29/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,129,129,0,116,13,0,0,129,0,0.00E+00,1,0.8992
6/29/2021,Shopee,HCM - Phu Nhuan - SOU - DP,627,619,15,546,66,0,0,618,1,0.0239,0.9984,0.8708
6/28/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,169,169,4,151,14,0,0,169,0,0.0237,1,0.8935
6/28/2021,Shopee,HCM - Phu Nhuan - SOU - DP,950,946,11,867,72,0,0,946,0,0.0116,1,0.9126
6/27/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,48,47,4,43,1,0,0,47,0,0.0833,1,0.8958
6/27/2021,Shopee,HCM - Phu Nhuan - SOU - DP,683,673,16,519,148,0,0,662,11,0.0234,0.9837,0.7599
6/26/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,124,122,2,113,9,0,0,122,0,0.0161,1,0.9113
6/26/2021,Shopee,HCM - Phu Nhuan - SOU - DP,910,903,12,781,117,0,0,901,2,0.0132,0.9978,0.8582
6/25/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,139,139,0,100,39,0,0,139,0,0.00E+00,1,0.7194
6/25/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1244,1230,24,1131,89,0,0,1228,2,0.0193,0.9984,0.9092
6/24/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,80,80,0,69,11,0,0,80,0,0.00E+00,1,0.8625
6/24/2021,Shopee,HCM - Phu Nhuan - SOU - DP,878,866,24,740,114,0,0,865,1,0.0273,0.9988,0.8428
6/23/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,132,132,2,124,6,0,0,131,1,0.0152,0.9924,0.9394
6/23/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1010,1000,18,886,106,0,0,999,1,0.0178,0.999,0.8772
6/22/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,172,171,2,158,12,0,0,171,0,0.0116,1,0.9186
6/22/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1028,1018,19,900,109,0,0,1018,0,0.0185,1,0.8755
6/21/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,166,166,2,102,61,0,1,163,3,0.012,0.9819,0.6145
6/21/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1537,1525,24,1403,110,0,0,1518,7,0.0156,0.9954,0.9128
6/20/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,95,94,1,85,9,0,0,94,0,0.0105,1,0.8947
6/20/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1194,1183,29,920,245,0,0,1175,8,0.0243,0.9932,0.7705
6/19/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,173,172,3,165,5,0,0,172,0,0.0173,1,0.9538
6/19/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1301,1295,16,1115,170,0,0,1269,26,0.0123,0.9799,0.857
6/18/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,147,147,0,140,7,0,0,147,0,0.00E+00,1,0.9524
6/18/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1255,1238,39,1074,142,0,0,1236,2,0.0311,0.9984,0.8558
6/17/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,145,145,8,133,4,0,0,144,1,0.0552,0.9931,0.9172
6/17/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1508,1496,22,1358,128,0,0,1485,11,0.0146,0.9926,0.9005
6/16/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,190,188,5,173,12,0,0,188,0,0.0263,1,0.9105
6/16/2021,Shopee,HCM - Phu Nhuan - SOU - DP,2270,2246,37,2079,154,0,0,2211,35,0.0163,0.9844,0.9159
6/15/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,173,171,2,154,17,0,0,170,1,0.0116,0.9942,0.8902
6/15/2021,Shopee,HCM - Phu Nhuan - SOU - DP,2534,2503,49,2188,297,0,0,2477,26,0.0193,0.9896,0.8635
6/14/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,173,173,1,163,9,0,0,173,0,0.0058,1,0.9422
6/14/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1786,1770,35,1614,137,0,0,1744,26,0.0196,0.9853,0.9037
6/13/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,99,98,1,95,3,0,0,96,2,0.0101,0.9796,0.9596
6/13/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1245,1236,22,1038,185,0,0,1222,14,0.0177,0.9887,0.8337
6/12/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,155,154,2,138,15,0,0,154,0,0.0129,1,0.8903
6/12/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1290,1278,24,1161,105,0,0,1277,1,0.0186,0.9992,0.9
6/11/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,200,199,2,164,34,0,0,199,0,0.01,1,0.82
6/11/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1271,1261,23,1024,224,0,0,1238,23,0.0181,0.9818,0.8057
6/10/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,157,154,4,144,9,0,0,153,1,0.0255,0.9935,0.9172
6/10/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1012,995,25,879,108,0,0,993,2,0.0247,0.998,0.8686
6/9/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,181,180,1,170,10,0,0,180,0,0.0055,1,0.9392
6/9/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1158,1135,31,1071,56,0,0,1134,1,0.0268,0.9991,0.9249
6/8/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,150,149,1,141,8,0,0,149,0,0.0067,1,0.94
6/8/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1496,1482,31,1355,110,0,0,1482,0,0.0207,1,0.9057
6/7/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,256,256,1,226,29,0,0,256,0,0.0039,1,0.8828
6/7/2021,Shopee,HCM - Phu Nhuan - SOU - DP,3010,2998,39,2698,273,0,0,2952,46,0.013,0.9847,0.8963
6/6/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,92,90,4,59,29,0,0,90,0,0.0435,1,0.6413
6/6/2021,Shopee,HCM - Phu Nhuan - SOU - DP,4164,4108,103,3257,804,0,0,4079,29,0.0247,0.9929,0.7822
6/5/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,127,127,0,122,5,0,0,127,0,0.00E+00,1,0.9606
6/5/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1399,1385,24,1257,118,0,0,1381,4,0.0172,0.9971,0.8985
6/4/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,154,154,1,147,6,0,0,154,0,0.0065,1,0.9545
6/4/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1098,1087,19,983,96,0,0,1087,0,0.0173,1,0.8953
6/3/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,206,206,0,190,16,0,0,206,0,0.00E+00,1,0.9223
6/3/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1330,1319,31,1231,68,0,0,1319,0,0.0233,1,0.9256
6/2/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,181,181,2,157,22,0,0,181,0,0.011,1,0.8674
6/2/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1226,1202,31,1110,85,0,0,1202,0,0.0253,1,0.9054
6/1/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,204,200,7,184,13,0,0,199,1,0.0343,0.995,0.902
6/1/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1121,1105,25,999,97,0,0,1105,0,0.0223,1,0.8912
5/31/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,219,219,1,213,5,0,0,219,0,0.0046,1,0.9726
5/31/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1166,1153,24,1084,58,0,0,1153,0,0.0206,1,0.9297
5/30/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,131,131,0,130,1,0,0,131,0,0.00E+00,1,0.9924
5/30/2021,Shopee,HCM - Phu Nhuan - SOU - DP,794,780,23,551,220,0,0,779,1,0.029,0.9987,0.694
5/29/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,122,122,4,110,8,0,0,122,0,0.0328,1,0.9016
5/29/2021,Shopee,HCM - Phu Nhuan - SOU - DP,954,941,23,827,104,0,0,941,0,0.0241,1,0.8669
5/28/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,238,237,4,226,8,0,0,237,0,0.0168,1,0.9496
5/28/2021,Shopee,HCM - Phu Nhuan - SOU - DP,881,875,17,804,60,0,0,875,0,0.0193,1,0.9126
5/27/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,231,228,5,221,5,0,0,228,0,0.0216,1,0.9567
5/27/2021,Shopee,HCM - Phu Nhuan - SOU - DP,847,838,16,794,37,0,0,838,0,0.0189,1,0.9374
5/26/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,228,226,6,213,9,0,0,225,1,0.0263,0.9956,0.9342
5/26/2021,Shopee,HCM - Phu Nhuan - SOU - DP,960,952,16,896,48,0,0,952,0,0.0167,1,0.9333
5/25/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,158,157,1,150,7,0,0,157,0,0.0063,1,0.9494
5/25/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1173,1164,19,925,229,0,0,1163,1,0.0162,0.9991,0.7886
5/24/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,259,259,6,236,17,0,0,259,0,0.0232,1,0.9112
5/24/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1725,1715,19,1589,117,0,0,1714,1,0.011,0.9994,0.9212
5/23/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,72,72,0,69,2,0,1,72,0,0.00E+00,1,0.9583
5/23/2021,Shopee,HCM - Phu Nhuan - SOU - DP,943,937,28,626,289,0,0,936,1,0.0297,0.9989,0.6638
5/22/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,127,127,12,107,8,0,0,127,0,0.0945,1,0.8425
5/22/2021,Shopee,HCM - Phu Nhuan - SOU - DP,976,968,16,835,125,0,0,968,0,0.0164,1,0.8555
5/21/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,116,113,5,99,12,0,0,113,0,0.0431,1,0.8534
5/21/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1018,1010,18,932,68,0,0,1009,1,0.0177,0.999,0.9155
5/20/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,115,113,5,102,8,0,0,113,0,0.0435,1,0.887
5/20/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1068,1060,19,1006,43,0,0,1060,0,0.0178,1,0.9419
5/19/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,100,99,2,93,5,0,0,99,0,0.02,1,0.93
5/19/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1013,1009,7,969,37,0,0,1008,1,0.0069,0.999,0.9566
5/18/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,120,120,0,112,8,0,0,120,0,0.00E+00,1,0.9333
5/18/2021,Shopee,HCM - Phu Nhuan - SOU - DP,988,974,19,912,57,0,0,974,0,0.0192,1,0.9231
5/17/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,121,117,14,83,24,0,0,117,0,0.1157,1,0.686
5/17/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1289,1276,29,1170,90,0,0,1274,2,0.0225,0.9984,0.9077
5/16/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,83,82,8,72,3,0,0,82,0,0.0964,1,0.8675
5/16/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1141,1133,16,772,353,0,0,1129,4,0.014,0.9965,0.6766
5/15/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,129,127,5,116,8,0,0,127,0,0.0388,1,0.8992
5/15/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1662,1645,31,1472,159,0,0,1645,0,0.0187,1,0.8857
5/14/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,139,137,9,117,13,0,0,137,0,0.0647,1,0.8417
5/14/2021,Shopee,HCM - Phu Nhuan - SOU - DP,971,957,19,861,91,0,0,957,0,0.0196,1,0.8867
5/13/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,137,135,3,117,17,0,0,135,0,0.0219,1,0.854
5/13/2021,Shopee,HCM - Phu Nhuan - SOU - DP,969,963,11,874,84,0,0,962,1,0.0114,0.999,0.902
5/12/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,135,133,4,115,16,0,0,133,0,0.0296,1,0.8519
5/12/2021,Shopee,HCM - Phu Nhuan - SOU - DP,978,972,13,905,60,0,0,972,0,0.0133,1,0.9254
5/11/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,124,124,2,113,9,0,0,122,2,0.0161,0.9839,0.9113
5/11/2021,Shopee,HCM - Phu Nhuan - SOU - DP,832,829,17,696,119,0,0,828,1,0.0204,0.9988,0.8365
5/10/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,123,121,4,99,20,0,0,115,6,0.0325,0.9504,0.8049
5/10/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1215,1211,18,1077,120,0,0,1173,38,0.0148,0.9686,0.8864
5/9/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,43,42,1,40,2,0,0,42,0,0.0233,1,0.9302
5/9/2021,Shopee,HCM - Phu Nhuan - SOU - DP,805,798,18,550,237,0,0,766,32,0.0224,0.9599,0.6832
5/8/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,97,96,4,83,10,0,0,96,0,0.0412,1,0.8557
5/8/2021,Shopee,HCM - Phu Nhuan - SOU - DP,841,837,13,686,142,0,0,831,6,0.0155,0.9928,0.8157
5/7/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,136,131,6,117,13,0,0,130,1,0.0441,0.9924,0.8603
5/7/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1701,1695,49,876,776,0,0,1689,6,0.0288,0.9965,0.515
5/6/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,76,76,2,69,5,0,0,72,4,0.0263,0.9474,0.9079
5/6/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1882,1875,25,1530,327,0,0,1869,6,0.0133,0.9968,0.813
5/5/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,199,199,2,185,12,0,0,199,0,0.0101,1,0.9296
5/5/2021,Shopee,HCM - Phu Nhuan - SOU - DP,3167,3148,50,2927,190,0,0,3144,4,0.0158,0.9987,0.9242
5/4/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,164,163,5,147,12,0,0,163,0,0.0305,1,0.8963
5/4/2021,Shopee,HCM - Phu Nhuan - SOU - DP,898,892,20,816,62,0,0,891,1,0.0223,0.9989,0.9087
5/3/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,107,107,3,97,7,0,0,106,1,0.028,0.9907,0.9065
5/3/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1162,1153,27,1011,124,0,0,1153,0,0.0232,1,0.8701
5/2/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,151,149,3,142,6,0,0,149,0,0.0199,1,0.9404
5/2/2021,Shopee,HCM - Phu Nhuan - SOU - DP,913,898,26,732,155,0,0,898,0,0.0285,1,0.8018
5/1/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,69,67,3,26,40,0,0,26,41,0.0435,0.3881,0.3768
5/1/2021,Shopee,HCM - Phu Nhuan - SOU - DP,615,604,13,499,103,0,0,604,0,0.0211,1,0.8114
4/30/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,50,49,1,0,49,0,0,0,49,0.02,0.00E+00,0.00E+00
4/30/2021,Shopee,HCM - Phu Nhuan - SOU - DP,566,546,28,480,58,0,0,546,0,0.0495,1,0.8481
4/29/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,305,305,1,266,38,0,0,275,30,0.0033,0.9016,0.8721
4/29/2021,Shopee,HCM - Phu Nhuan - SOU - DP,574,569,13,531,30,0,0,567,2,0.0226,0.9965,0.9251
4/28/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,154,152,6,137,11,0,0,150,2,0.039,0.9868,0.8896
4/28/2021,Shopee,HCM - Phu Nhuan - SOU - DP,756,749,9,711,36,0,0,747,2,0.0119,0.9973,0.9405
4/27/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,152,150,5,143,4,0,0,150,0,0.0329,1,0.9408
4/27/2021,Shopee,HCM - Phu Nhuan - SOU - DP,835,826,21,757,57,0,0,826,0,0.0251,1,0.9066
4/26/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,338,337,3,315,20,0,0,335,2,0.0089,0.9941,0.932
4/26/2021,Shopee,HCM - Phu Nhuan - SOU - DP,687,680,10,641,36,0,0,666,14,0.0146,0.9794,0.933
4/25/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,90,89,1,85,4,0,0,89,0,0.0111,1,0.9444
4/25/2021,Shopee,HCM - Phu Nhuan - SOU - DP,702,696,23,529,150,0,0,694,2,0.0328,0.9971,0.7536
4/24/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,319,319,1,310,8,0,0,319,0,0.0031,1,0.9718
4/24/2021,Shopee,HCM - Phu Nhuan - SOU - DP,787,784,9,703,75,0,0,783,1,0.0114,0.9987,0.8933
4/23/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,155,155,1,130,24,0,0,151,4,0.0065,0.9742,0.8387
4/23/2021,Shopee,HCM - Phu Nhuan - SOU - DP,599,596,8,543,48,0,0,587,9,0.0134,0.9849,0.9065
4/22/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,353,352,7,334,12,0,0,352,0,0.0198,1,0.9462
4/22/2021,Shopee,HCM - Phu Nhuan - SOU - DP,866,857,12,776,78,0,0,827,30,0.0139,0.965,0.8961
4/21/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,58,58,0,40,18,0,0,47,11,0.00E+00,0.8103,0.6897
4/21/2021,Shopee,HCM - Phu Nhuan - SOU - DP,665,654,16,627,22,0,0,652,2,0.0241,0.9969,0.9429
4/20/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,203,201,5,165,33,0,0,179,22,0.0246,0.8905,0.8128
4/20/2021,Shopee,HCM - Phu Nhuan - SOU - DP,773,770,15,721,37,0,0,769,1,0.0194,0.9987,0.9327
4/19/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,216,213,8,193,15,0,0,209,4,0.037,0.9812,0.8935
4/19/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1101,1096,14,999,88,0,0,1095,1,0.0127,0.9991,0.9074
4/18/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,96,94,2,89,5,0,0,94,0,0.0208,1,0.9271
4/18/2021,Shopee,HCM - Phu Nhuan - SOU - DP,658,652,17,452,189,0,0,647,5,0.0258,0.9923,0.6869
4/17/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,211,211,0,206,5,0,0,211,0,0.00E+00,1,0.9763
4/17/2021,Shopee,HCM - Phu Nhuan - SOU - DP,799,796,8,693,98,0,0,796,0,0.01,1,0.8673
4/16/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,126,124,4,113,9,0,0,123,1,0.0317,0.9919,0.8968
4/16/2021,Shopee,HCM - Phu Nhuan - SOU - DP,924,923,7,861,56,0,0,912,11,0.0076,0.9881,0.9318
4/15/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,290,289,2,284,4,0,0,289,0,0.0069,1,0.9793
4/15/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1133,1128,15,1049,69,0,0,1120,8,0.0132,0.9929,0.9259
4/14/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,248,248,4,238,6,0,0,248,0,0.0161,1,0.9597
4/14/2021,Shopee,HCM - Phu Nhuan - SOU - DP,812,808,8,759,45,0,0,808,0,0.0099,1,0.9347
4/13/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,217,216,7,205,5,0,0,216,0,0.0323,1,0.9447
4/13/2021,Shopee,HCM - Phu Nhuan - SOU - DP,913,906,12,802,99,0,0,901,5,0.0131,0.9945,0.8784
4/12/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,182,181,2,166,14,0,0,173,8,0.011,0.9558,0.9121
4/12/2021,Shopee,HCM - Phu Nhuan - SOU - DP,608,604,7,568,33,0,0,604,0,0.0115,1,0.9342
4/11/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,70,70,1,67,2,0,0,70,0,0.0143,1,0.9571
4/11/2021,Shopee,HCM - Phu Nhuan - SOU - DP,738,726,26,486,226,0,0,713,13,0.0352,0.9821,0.6585
4/10/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,200,200,1,193,6,0,0,200,0,0.005,1,0.965
4/10/2021,Shopee,HCM - Phu Nhuan - SOU - DP,746,742,12,638,96,0,0,739,3,0.0161,0.996,0.8552
4/9/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,176,175,1,169,6,0,0,175,0,0.0057,1,0.9602
4/9/2021,Shopee,HCM - Phu Nhuan - SOU - DP,821,818,14,728,79,0,0,818,0,0.0171,1,0.8867
4/8/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,109,109,1,88,20,0,0,108,1,0.0092,0.9908,0.8073
4/8/2021,Shopee,HCM - Phu Nhuan - SOU - DP,782,774,18,681,83,0,0,768,6,0.023,0.9922,0.8708
4/7/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,221,220,1,208,12,0,0,220,0,0.0045,1,0.9412
4/7/2021,Shopee,HCM - Phu Nhuan - SOU - DP,754,750,10,687,57,0,0,737,13,0.0133,0.9827,0.9111
4/6/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,236,234,3,225,8,0,0,234,0,0.0127,1,0.9534
4/6/2021,Shopee,HCM - Phu Nhuan - SOU - DP,1141,1131,16,1031,94,0,0,1116,15,0.014,0.9867,0.9036
4/5/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,220,218,4,197,19,0,0,216,2,0.0182,0.9908,0.8955
4/5/2021,Shopee,HCM - Phu Nhuan - SOU - DP,2200,2192,25,1968,207,0,0,2171,21,0.0114,0.9904,0.8945
4/4/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,72,72,0,69,3,0,0,70,2,0.00E+00,0.9722,0.9583
