cal_date,hub_name,shipper_group,avg_pending_time_dest_hub,avg_delivery_attempts,rts_orders,rts_rate
4/3/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),67.64102564,1.457894737,39,0.205263158
4/3/2021,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,83.4375,1.64516129,16,0.086021505
4/3/2021,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),51.76923077,1.225,13,0.08125
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),46.11111111,1.291390728,9,0.06
4/3/2021,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),59.07692308,1.401360544,13,0.089041096
4/3/2021,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),57.5,1.389312977,4,0.030534351
4/3/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),23.52941176,1.098360656,17,0.139344262
4/3/2021,THH - Thanh Hoa - NOR,DS,136.8333333,1.9296875,27,0.228813559
4/3/2021,HCM - Go Vap A - SOU - DP,DS,94.55555556,1.365217391,7,0.063063063
4/3/2021,LA - Long An - SOU,DS,88.83333333,1.133928571,4,0.036363636
4/3/2021,HCM - District 10 - SOU - DP,Tiki,,1,0,0
4/3/2021,HCM - District 10 - SOU - DP,DS,102.4,1.453703704,6,0.059405941
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,DS,93.54545455,1.401960784,4,0.042105263
4/3/2021,BIP - Binh Phuoc - SOU,DS,106.3,1.436170213,8,0.086956522
4/3/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),24.75,1.061728395,4,0.049382716
4/3/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),48.27272727,1.329113924,11,0.139240506
4/3/2021,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),43,1.269230769,7,0.08974359
4/3/2021,ANG - An Giang - SOU,Lazada Master Account (ASC),67.22222222,1.538461538,18,0.230769231
4/3/2021,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,64.33333333,1.116883117,3,0.038961039
4/3/2021,HCM - Phu Nhuan - SOU - DP,DS,111,1.461538462,3,0.039473684
4/3/2021,LAD - Bao Loc - SOU - SUB 2,Tiki,73.16666667,1.657534247,6,0.082191781
4/3/2021,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),70.34782609,1.901408451,23,0.323943662
4/3/2021,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,61.8,1.144927536,5,0.072463768
4/3/2021,ANG - An Giang - SOU,DS,103.8888889,1.46031746,8,0.129032258
4/3/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,112.125,1.271428571,4,0.06557377
4/3/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),76.5,1.220338983,2,0.033898305
4/3/2021,HN - Ba Dinh - NOR - DP,DS,76.5,1.358490566,4,0.08
4/3/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,49,1.591836735,2,0.040816327
4/3/2021,HCM - Phu Nhuan - SOU - DP,XB,96.33333333,1.653061224,3,0.06122449
4/3/2021,NAD - Nam Dinh - NOR,Tiki,14,1.083333333,3,0.0625
4/3/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),38,1.340425532,3,0.063829787
4/3/2021,HN - Bac Tu Liem - NOR - DP,DS,96.66666667,1.306122449,1,0.02173913
4/3/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,,1.139534884,0,0
4/3/2021,HN - Thanh Xuan 1 - NOR - DP,DS,115.625,1.844444444,6,0.139534884
4/3/2021,NAD - Nam Dinh - NOR,DS,77.66666667,1.361702128,2,0.046511628
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,XB,,1.219512195,0,0
4/3/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),87,1.25,1,0.028571429
4/3/2021,LAD - Bao Loc - SOU - SUB 2,DS,100.6666667,1.727272727,2,0.0625
4/3/2021,HCM - District 10 - SOU - DP,XB,82,1.466666667,1,0.033333333
4/3/2021,PTH - Tam Nong - NOR - SUB 2,DS,122,1.551724138,2,0.068965517
4/3/2021,HN - Hai Ba Trung 1 - NOR - DP,EN,80,1.484848485,2,0.071428571
4/3/2021,HCM - Go Vap A - SOU - DP,XB,,1.16,0,0
4/3/2021,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),17,1.28,1,0.04
4/3/2021,ANG - An Giang - SOU,Tiki,,1.166666667,0,0
4/3/2021,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),52,1.208333333,2,0.083333333
4/3/2021,HN - Thanh Xuan 1 - NOR - DP,Others,136,1.5,1,0.043478261
4/3/2021,HCM - Phu Nhuan - SOU - DP,ES,111.75,1.85,4,0.2
4/3/2021,HN - Thanh Xuan 2 - NOR - DP,DS,76.66666667,1.523809524,2,0.111111111
4/3/2021,THH - Thanh Hoa - NOR,EN,86.6,1.571428571,3,0.166666667
4/3/2021,BIP - Binh Phuoc - SOU,EN,86.66666667,1.368421053,1,0.058823529
4/3/2021,HCM - Go Vap A - SOU - DP,EN,84.33333333,1.5,2,0.125
4/3/2021,DAK - Buon Ho - SOU - SUB 2,DS,113,1.1875,1,0.0625
4/3/2021,HCM - District 10 - SOU - DP,ES,,1.466666667,0,0
4/3/2021,THH - Thanh Hoa - NOR,Others,82,1.333333333,4,0.266666667
4/3/2021,HCM - District 10 - SOU - DP,EN,105,1.4375,0,0
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,EN,9,1.111111111,0,0
4/3/2021,HN - Ba Dinh - NOR - DP,EN,38.5,1.235294118,0,0
4/3/2021,HCM - Go Vap A - SOU - DP,ES,112,1.5,1,0.071428571
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,12.5,1.214285714,2,0.142857143
4/3/2021,NAD - Nam Dinh - NOR,Tiki Marketplace,14,1,1,0.083333333
4/3/2021,HCM - District 10 - SOU - DP,Others,,1.666666667,0,0
4/3/2021,SOL - Moc Chau - NOR - SUB 2,DS,64,1.083333333,1,0.083333333
4/3/2021,THH - Thanh Hoa - NOR,ES,79.18181818,2.277777778,6,0.5
4/3/2021,LA - Long An - SOU,ES,,1.076923077,0,0
4/3/2021,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,59,1.454545455,1,0.090909091
4/3/2021,NGA - Cua Lo - NOR - SUB 2,Lazada Master Account (ASC),14,1.272727273,1,0.090909091
4/3/2021,HCM - District 10 - SOU - DP,Tiki Return,,1.6,0,0
4/3/2021,BIP - Binh Phuoc - SOU,ES,112,1.6,1,0.1
4/3/2021,HCM - Phu Nhuan - SOU - DP,EN,83.5,1.923076923,1,0.1
4/3/2021,BIP - Binh Phuoc - SOU,Others,,1.214285714,0,0
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,ES,87,1.25,1,0.111111111
4/3/2021,LAD - Bao Loc - SOU - SUB 2,EN,135,2.555555556,1,0.111111111
4/3/2021,HN - Hai Ba Trung 1 - NOR - DP,Others,111,1.4,0,0
4/3/2021,HN - Ba Dinh - NOR - DP,ES,81,1.25,1,0.125
4/3/2021,HCM - District 10 - SOU - DP,Tiki Marketplace,,1.625,0,0
4/3/2021,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,17,1,1,0.125
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,Others,56,1.1,0,0
4/3/2021,ANG - An Giang - SOU,Others,,1.75,0,0
4/3/2021,HCM - Go Vap A - SOU - DP,Others,58.33333333,1.571428571,0,0
4/3/2021,HN - Thanh Xuan 1 - NOR - DP,EN,63,1.3,0,0
4/3/2021,NGA - Cua Lo - NOR - SUB 2,DS,169.3333333,2.111111111,3,0.375
4/3/2021,ANG - An Giang - SOU,ES,135,1.625,1,0.125
4/3/2021,NAD - Nam Dinh - NOR,Others,98.5,1.727272727,1,0.125
4/3/2021,HN - Bac Tu Liem - NOR - DP,Others,,1.222222222,0,0
4/3/2021,ANG - An Giang - SOU,Tiki Marketplace,,1.25,0,0
4/3/2021,HN - Thanh Xuan 1 - NOR - DP,ES,,1.375,0,0
4/3/2021,HN - Ba Dinh - NOR - DP,Tiki Marketplace,66,1.714285714,1,0.142857143
4/3/2021,DAK - Buon Ho - SOU - SUB 2,EN,103,1.428571429,1,0.166666667
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Return,,1.166666667,0,0
4/3/2021,SOL - Moc Chau - NOR - SUB 2,Tiki,,1,0,0
4/3/2021,PTH - Tam Nong - NOR - SUB 2,EN,277,1.714285714,1,0.166666667
4/3/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,,1.333333333,0,0
4/3/2021,LA - Long An - SOU,Others,,1.1,0,0
4/3/2021,HN - Ba Dinh - NOR - DP,Others,,1.333333333,0,0
4/3/2021,PTH - Tam Nong - NOR - SUB 2,Tiki,,1.666666667,0,0
4/3/2021,LAD - Bao Loc - SOU - SUB 2,ES,,1.8,0,0
4/3/2021,NAD - Nam Dinh - NOR,EN,134,1.833333333,1,0.2
4/3/2021,HN - Hai Ba Trung 1 - NOR - DP,ES,,1.2,0,0
4/3/2021,HCM - Phu Nhuan - SOU - DP,Others,,1.4,0,0
4/3/2021,HCM - Go Vap A - SOU - DP,Tiki Return,,1,0,0
4/3/2021,ANG - An Giang - SOU,XB,,1.4,0,0
4/3/2021,PTH - Tam Nong - NOR - SUB 2,ES,38,1.6,1,0.2
4/3/2021,HN - Bac Tu Liem - NOR - DP,ES,,1.5,0,0
4/3/2021,HN - Thanh Xuan 2 - NOR - DP,EN,98.5,1.833333333,0,0
4/3/2021,HN - Thanh Xuan 2 - NOR - DP,Others,,1.4,0,0
4/3/2021,HN - Thanh Xuan 2 - NOR - DP,ES,,1.5,0,0
4/3/2021,NAD - Nam Dinh - NOR,ES,31,1.3,1,0.25
4/3/2021,HN - Bac Tu Liem - NOR - DP,EN,64.5,1.4,1,0.25
4/3/2021,BIP - Binh Phuoc - SOU,Tiki Marketplace,,1.333333333,0,0
4/3/2021,NGA - Cua Lo - NOR - SUB 2,ES,,1.333333333,0,0
4/3/2021,HN - Thanh Xuan 1 - NOR - DP,Tiki Marketplace,,1.666666667,0,0
4/3/2021,HN - Thanh Xuan 1 - NOR - DP,Partnerships,85,1.666666667,1,0.333333333
4/3/2021,SOL - Moc Chau - NOR - SUB 2,EN,,1.5,0,0
4/3/2021,HCM - Phu Nhuan - SOU - DP,Tiki Return,,1,0,0
4/3/2021,LAD - Bao Loc - SOU - SUB 2,XB,,1,0,0
4/3/2021,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,52,1.666666667,2,0.666666667
4/3/2021,LA - Long An - SOU,Tiki,,1,0,0
4/3/2021,LA - Long An - SOU,EN,18,1,0,0
4/3/2021,SOL - Moc Chau - NOR - SUB 2,Tiki Marketplace,,1,0,0
4/3/2021,DAK - Buon Ho - SOU - SUB 2,ES,,1,0,0
4/3/2021,ANG - An Giang - SOU,EN,14,1.333333333,0,0
4/3/2021,NGA - Cua Lo - NOR - SUB 2,Others,,1.5,0,0
4/3/2021,PTH - Tam Nong - NOR - SUB 2,Tiki Marketplace,,2,0,0
4/3/2021,NGA - Cua Lo - NOR - SUB 2,EN,60,1,1,0.5
4/3/2021,SOL - Moc Chau - NOR - SUB 2,Others,,1,0,0
4/3/2021,BIP - Binh Phuoc - SOU,XB,,1,0,0
4/3/2021,LA - Long An - SOU,Tiki Marketplace,,1,0,0
4/3/2021,LA - Long An - SOU,XB,,1,0,0
4/3/2021,HN - Hai Ba Trung 1 - NOR - DP,XB,,1,0,0
4/3/2021,HCM - Binh Thanh 1 - SOU - DP,Partnerships,,1,0,0
4/3/2021,HCM - District 10 - SOU - DP,Partnerships,,1,0,0
4/3/2021,PTH - Tam Nong - NOR - SUB 2,Others,134,1.666666667,0,0
4/3/2021,HCM - Phu Nhuan - SOU - DP,Partnerships,,1,0,0
4/3/2021,NGA - Cua Lo - NOR - SUB 2,Partnerships,,1,0,0
4/3/2021,HN - Thanh Xuan 2 - NOR - DP,Tiki Marketplace,,1,0,0
4/3/2021,HCM - Go Vap A - SOU - DP,Partnerships,,1,0,0
4/3/2021,LAD - Bao Loc - SOU - SUB 2,Others,145,2.5,0,0
4/3/2021,HN - Thanh Xuan 2 - NOR - DP,Tiki Return,,1,0,0
4/3/2021,BIP - Binh Phuoc - SOU,Partnerships,,2,0,0
4/3/2021,SOL - Moc Chau - NOR - SUB 2,XB,,2,0,0
4/3/2021,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,,1,0,0
4/3/2021,DAK - Buon Ho - SOU - SUB 2,XB,,1,0,0
4/3/2021,BIP - Binh Phuoc - SOU,Tiki,,1,0,0
4/3/2021,DAK - Buon Ho - SOU - SUB 2,Others,100.5,1.75,0,0
4/3/2021,HN - Ba Dinh - NOR - DP,Partnerships,,1,0,0
4/3/2021,HN - Thanh Xuan 1 - NOR - DP,XB,,2,0,0
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,61.63636364,1.105015674,33,0.017241379
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,54.53658537,1.146302251,41,0.021972133
4/2/2021,HN - Ba Dinh - NOR - DP,Shopee Vietnam,35.63636364,1.044609665,22,0.013630731
4/2/2021,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,63.52631579,1.184754522,19,0.012273902
4/2/2021,HCM - Go Vap A - SOU - DP,Shopee Vietnam,55.66666667,1.158686731,24,0.016415869
4/2/2021,HCM - District 10 - SOU - DP,Shopee Vietnam,48.6,1.178918169,25,0.017337032
4/2/2021,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,74.04545455,1.120283019,22,0.017295597
4/2/2021,THH - Thanh Hoa - NOR,Shopee Vietnam,75.03448276,1.122574055,29,0.029622063
4/2/2021,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,75.27777778,1.187969925,18,0.019334049
4/2/2021,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,52.33333333,1.176733781,18,0.040268456
4/2/2021,ANG - An Giang - SOU,Shopee Vietnam,73.35483871,1.532019704,31,0.07635468
4/2/2021,NAD - Nam Dinh - NOR,Shopee Vietnam,32.125,1.056,8,0.021333333
4/2/2021,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),39.52941176,1.111864407,16,0.054421769
4/2/2021,LA - Long An - SOU,Shopee Vietnam,58.5,1.113360324,8,0.032388664
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),33,1.186721992,19,0.078838174
4/2/2021,BIP - Binh Phuoc - SOU,Shopee Vietnam,70.18181818,1.1625,11,0.045833333
4/2/2021,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),52.2,1.188841202,24,0.103448276
4/2/2021,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),37.83333333,1.201754386,12,0.052631579
4/2/2021,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,87.05882353,1.429824561,17,0.074561404
4/2/2021,LA - Long An - SOU,Lazada Master Account (ASC),54.8,1.121076233,10,0.044843049
4/2/2021,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),48.3,1.196721311,10,0.054644809
4/2/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),52.95454545,1.342541436,22,0.121546961
4/2/2021,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,45.85714286,1.164705882,7,0.041176471
4/2/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),19.14285714,1.09375,7,0.04375
4/2/2021,HCM - District 10 - SOU - DP,DS,83.61538462,1.284671533,5,0.039370079
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,DS,87.66666667,1.236641221,4,0.034482759
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),33.25,1.12173913,12,0.104347826
4/2/2021,HCM - Phu Nhuan - SOU - DP,DS,120.2,1.31092437,4,0.036036036
4/2/2021,ANG - An Giang - SOU,Lazada Master Account (ASC),58.2,1.423423423,10,0.09009009
4/2/2021,THH - Thanh Hoa - NOR,DS,124.8571429,1.564102564,15,0.137614679
4/2/2021,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),77.05555556,1.615384615,18,0.173076923
4/2/2021,HCM - Go Vap A - SOU - DP,DS,105.3,1.357798165,7,0.070707071
4/2/2021,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,42.33333333,1.214285714,3,0.030612245
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,116.5555556,1.32038835,6,0.06185567
4/2/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),20.6,1.063829787,5,0.053191489
4/2/2021,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,,1.186046512,0,0
4/2/2021,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),33.90909091,1.094117647,11,0.129411765
4/2/2021,HCM - Phu Nhuan - SOU - DP,XB,,1.146341463,0,0
4/2/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),45.14285714,1.2625,7,0.0875
4/2/2021,HCM - District 10 - SOU - DP,Tiki,,1.025974026,0,0
4/2/2021,LAD - Bao Loc - SOU - SUB 2,Tiki,84.46666667,1.697368421,15,0.197368421
4/2/2021,HN - Ba Dinh - NOR - DP,DS,91.28571429,1.25974026,5,0.068493151
4/2/2021,HCM - District 10 - SOU - DP,XB,,1.114285714,0,0
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,XB,49.5,1.185714286,2,0.028571429
4/2/2021,ANG - An Giang - SOU,DS,115.9166667,1.753623188,11,0.164179104
4/2/2021,HN - Bac Tu Liem - NOR - DP,DS,104.4117647,1.691176471,12,0.193548387
4/2/2021,LA - Long An - SOU,DS,96.66666667,1.080645161,3,0.049180328
4/2/2021,HN - Thanh Xuan 1 - NOR - DP,DS,99.66666667,1.25,2,0.033898305
4/2/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,40,1.137931034,2,0.034482759
4/2/2021,NAD - Nam Dinh - NOR,DS,90,1.122807018,1,0.017857143
4/2/2021,NAD - Nam Dinh - NOR,Tiki,17,1.018518519,2,0.037037037
4/2/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),82,1.166666667,1,0.020833333
4/2/2021,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),45.66666667,1.282608696,6,0.130434783
4/2/2021,LAD - Bao Loc - SOU - SUB 2,DS,95.85714286,1.88372093,12,0.3
4/2/2021,BIP - Binh Phuoc - SOU,DS,88,1.30952381,3,0.085714286
4/2/2021,HCM - Go Vap A - SOU - DP,XB,32.5,1.235294118,4,0.117647059
4/2/2021,HN - Thanh Xuan 2 - NOR - DP,DS,106,1.40625,2,0.0625
4/2/2021,NAD - Nam Dinh - NOR,Tiki Marketplace,,1,0,0
4/2/2021,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),54.5,1.448275862,4,0.137931034
4/2/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),64,1.310344828,3,0.103448276
4/2/2021,PTH - Tam Nong - NOR - SUB 2,DS,82,1.464285714,4,0.16
4/2/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,78.25,1.52,4,0.16
4/2/2021,HCM - Go Vap A - SOU - DP,EN,92,1.296296296,3,0.130434783
4/2/2021,HCM - Go Vap A - SOU - DP,ES,76,1.125,1,0.045454545
4/2/2021,NAD - Nam Dinh - NOR,EN,83,1.304347826,4,0.181818182
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,XB,92,1.272727273,1,0.045454545
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,EN,66.25,1.153846154,4,0.19047619
4/2/2021,HCM - Phu Nhuan - SOU - DP,ES,81,1.68,3,0.142857143
4/2/2021,DAK - Buon Ho - SOU - SUB 2,DS,97.66666667,1.55,3,0.15
4/2/2021,SOL - Moc Chau - NOR - SUB 2,DS,89.5,1.315789474,1,0.055555556
4/2/2021,HCM - District 10 - SOU - DP,ES,61.42857143,1.476190476,2,0.133333333
4/2/2021,HN - Ba Dinh - NOR - DP,XB,,1.066666667,0,0
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,ES,74.4,1.368421053,3,0.2
4/2/2021,PTH - Tam Nong - NOR - SUB 2,Tiki,38,1.071428571,1,0.071428571
4/2/2021,HN - Ba Dinh - NOR - DP,EN,64,1.055555556,0,0
4/2/2021,LA - Long An - SOU,Others,138.5,1.476190476,0,0
4/2/2021,HN - Thanh Xuan 1 - NOR - DP,XB,112,1.230769231,1,0.076923077
4/2/2021,LAD - Bao Loc - SOU - SUB 2,Others,131,2.9375,5,0.384615385
4/2/2021,HCM - District 10 - SOU - DP,Others,96.5,1.4375,1,0.076923077
4/2/2021,THH - Thanh Hoa - NOR,EN,135,1.6,2,0.166666667
4/2/2021,HCM - Phu Nhuan - SOU - DP,EN,93.66666667,1.4,2,0.166666667
4/2/2021,HN - Bac Tu Liem - NOR - DP,EN,65.33333333,1.6,1,0.083333333
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,Others,7,1.214285714,1,0.083333333
4/2/2021,LAD - Bao Loc - SOU - SUB 2,ES,110.1666667,2.285714286,5,0.416666667
4/2/2021,ANG - An Giang - SOU,Tiki,16,1.181818182,1,0.090909091
4/2/2021,SOL - Moc Chau - NOR - SUB 2,Tiki,54.5,1.363636364,2,0.181818182
4/2/2021,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,,1.363636364,0,0
4/2/2021,HCM - District 10 - SOU - DP,EN,,1.294117647,0,0
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,EN,61.2,1.315789474,1,0.090909091
4/2/2021,ANG - An Giang - SOU,Others,124.4,2.058823529,2,0.181818182
4/2/2021,ANG - An Giang - SOU,ES,51.16666667,1.4,2,0.181818182
4/2/2021,HN - Thanh Xuan 1 - NOR - DP,Others,,1,0,0
4/2/2021,BIP - Binh Phuoc - SOU,Others,126,1.318181818,0,0
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,,1.2,0,0
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Return,,1,0,0
4/2/2021,HCM - District 10 - SOU - DP,Tiki Marketplace,17,1,1,0.1
4/2/2021,ANG - An Giang - SOU,EN,135,1.777777778,1,0.111111111
4/2/2021,HCM - Phu Nhuan - SOU - DP,Others,92.5,1.727272727,1,0.111111111
4/2/2021,HN - Thanh Xuan 2 - NOR - DP,Others,,1,0,0
4/2/2021,NGA - Cua Lo - NOR - SUB 2,DS,62,1,1,0.111111111
4/2/2021,LA - Long An - SOU,ES,20,1.153846154,0,0
4/2/2021,HCM - Go Vap A - SOU - DP,Others,114.3333333,1.642857143,1,0.111111111
4/2/2021,HN - Bac Tu Liem - NOR - DP,XB,41.5,1.25,2,0.25
4/2/2021,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,,1.625,0,0
4/2/2021,HCM - District 10 - SOU - DP,Tiki Return,,1,0,0
4/2/2021,HN - Thanh Xuan 2 - NOR - DP,EN,,1.3,0,0
4/2/2021,PTH - Tam Nong - NOR - SUB 2,Tiki Marketplace,26,1.25,2,0.25
4/2/2021,HN - Thanh Xuan 2 - NOR - DP,XB,,1,0,0
4/2/2021,NGA - Cua Lo - NOR - SUB 2,Lazada Master Account (ASC),88,1.428571429,1,0.142857143
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,Others,135,1.285714286,1,0.142857143
4/2/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,,1,0,0
4/2/2021,NAD - Nam Dinh - NOR,ES,111,1.428571429,1,0.142857143
4/2/2021,HN - Thanh Xuan 1 - NOR - DP,EN,93,1.333333333,1,0.142857143
4/2/2021,ANG - An Giang - SOU,Tiki Marketplace,86,1.428571429,1,0.142857143
4/2/2021,SOL - Moc Chau - NOR - SUB 2,EN,41,1,1,0.166666667
4/2/2021,HCM - Go Vap A - SOU - DP,Tiki Return,,1,0,0
4/2/2021,HN - Thanh Xuan 1 - NOR - DP,Tiki Marketplace,83,1.4,1,0.2
4/2/2021,SOL - Moc Chau - NOR - SUB 2,Tiki Marketplace,19,1,3,0.6
4/2/2021,NAD - Nam Dinh - NOR,Others,,1.142857143,0,0
4/2/2021,DAK - Buon Ho - SOU - SUB 2,ES,137,1.75,1,0.25
4/2/2021,THH - Thanh Hoa - NOR,Tiki,,1.25,0,0
4/2/2021,BIP - Binh Phuoc - SOU,EN,,1.25,0,0
4/2/2021,DAK - Buon Ho - SOU - SUB 2,Others,,1.333333333,0,0
4/2/2021,THH - Thanh Hoa - NOR,XB,,1.25,0,0
4/2/2021,THH - Thanh Hoa - NOR,Others,136,2.25,1,0.25
4/2/2021,LAD - Bao Loc - SOU - SUB 2,EN,,1.4,0,0
4/2/2021,SOL - Moc Chau - NOR - SUB 2,ES,114,2.5,3,0.75
4/2/2021,HN - Ba Dinh - NOR - DP,Partnerships,,1,0,0
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,ES,,1,0,0
4/2/2021,THH - Thanh Hoa - NOR,ES,,1.333333333,0,0
4/2/2021,PTH - Tam Nong - NOR - SUB 2,EN,16,1,0,0
4/2/2021,HN - Bac Tu Liem - NOR - DP,Others,101.5,1.75,1,0.333333333
4/2/2021,BIP - Binh Phuoc - SOU,ES,18,1,0,0
4/2/2021,NGA - Cua Lo - NOR - SUB 2,EN,111,1.75,1,0.333333333
4/2/2021,HCM - Phu Nhuan - SOU - DP,Tiki,,1,0,0
4/2/2021,LA - Long An - SOU,EN,,1,0,0
4/2/2021,DAK - Buon Ho - SOU - SUB 2,EN,63,1.666666667,1,0.333333333
4/2/2021,HN - Bac Tu Liem - NOR - DP,ES,71,1.75,1,0.333333333
4/2/2021,LA - Long An - SOU,Tiki Marketplace,20,1,1,0.333333333
4/2/2021,THH - Thanh Hoa - NOR,Tiki Marketplace,,1,0,0
4/2/2021,NAD - Nam Dinh - NOR,XB,,1,0,0
4/2/2021,HN - Ba Dinh - NOR - DP,ES,22,1.333333333,0,0
4/2/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki,,1,0,0
4/2/2021,HN - Thanh Xuan 1 - NOR - DP,Partnerships,,1,0,0
4/2/2021,HN - Ba Dinh - NOR - DP,Others,111,1.714285714,0,0
4/2/2021,HN - Ba Dinh - NOR - DP,Tiki Marketplace,,1,0,0
4/2/2021,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,,1,0,0
4/2/2021,THH - Thanh Hoa - NOR,Tiki Return,,0,0,0
4/2/2021,ANG - An Giang - SOU,XB,,2,0,0
4/2/2021,PTH - Tam Nong - NOR - SUB 2,ES,,1,0,0
4/2/2021,HN - Thanh Xuan 2 - NOR - DP,Partnerships,,1,0,0
4/2/2021,LAD - Bao Loc - SOU - SUB 2,XB,,1,0,0
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,Partnerships,,1,0,0
4/2/2021,BIP - Binh Phuoc - SOU,Tiki Marketplace,,1,0,0
4/2/2021,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,,2,0,0
4/2/2021,HCM - Phu Nhuan - SOU - DP,Tiki Return,,1,0,0
4/2/2021,HN - Thanh Xuan 2 - NOR - DP,ES,11,1.333333333,0,0
4/2/2021,SOL - Moc Chau - NOR - SUB 2,Others,137,1.75,0,0
4/2/2021,NAD - Nam Dinh - NOR,Partnerships,,1,0,0
4/2/2021,HN - Bac Tu Liem - NOR - DP,Partnerships,,1,0,0
4/2/2021,NGA - Cua Lo - NOR - SUB 2,Others,111,2.5,0,0
