cal_date,hub_id,rider_no,parcel_no
2020-12-26,1140,1,18
2020-12-26,1080,1,35
2021-05-03,1192,2,25
2021-05-04,1184,6,309
2021-05-05,403,8,441
2021-05-05,295,23,7092
2021-05-06,451,10,571
2021-05-10,247,4,227
2021-05-11,395,7,381
2021-05-14,299,4,149
2021-05-15,143,11,657
2021-05-15,295,26,5358
2021-05-16,932,2,74
2021-05-17,759,13,619
2021-05-17,399,7,405
2021-05-19,195,8,953
2021-05-21,39,18,1231
2021-05-21,299,4,173
2021-05-22,1084,3,70
2021-05-22,867,7,118
2021-05-24,403,8,623
2021-05-24,104,8,637
2021-05-24,932,3,188
2021-05-24,1032,1,31
2021-05-26,351,19,594
2021-05-26,399,8,411
2021-05-31,247,4,83
2021-05-31,299,4,318
2021-05-02,1257,6,236
2021-05-03,1105,2,138
2021-05-05,1157,2,292
2021-05-07,104,18,1683
2021-05-09,759,3,45
2021-05-10,741,2,76
2021-05-11,247,4,233
2021-05-12,936,5,2105
2021-05-14,403,8,319
2021-05-20,1184,4,136
2021-05-20,741,2,33
2021-05-22,1032,1,26
2021-05-23,507,1,0
2021-05-24,291,6,354
2021-05-24,195,8,1491
2021-05-25,928,6,168
2021-05-25,507,7,239
2021-05-25,291,6,269
2021-05-25,191,5,100
2021-05-27,451,10,537
2021-05-28,1040,2,46
2021-05-30,1240,9,433
2021-05-31,1144,4,110
2021-05-22,932,4,173
2021-05-05,936,5,1487
2021-05-11,485,2,35
2021-05-24,1049,2,70
2021-05-06,1184,5,125
2021-05-17,1105,2,157
2021-05-18,1040,2,41
2021-05-23,936,2,1106
2021-05-25,1084,3,84
2021-05-30,104,1,0
2021-05-30,759,1,4
2021-05-10,984,1,14
2021-05-21,485,2,38
2021-05-25,741,2,83
2021-05-30,503,1,43
2021-05-23,195,2,178
2021-05-02,507,1,0
2021-05-03,741,2,53
2021-05-30,507,1,0
2021-05-19,1032,1,34
2021-03-01,104,18,1340
2021-03-01,503,10,546
2021-03-02,39,29,2273
2021-03-02,247,4,296
2021-03-03,39,30,1981
2021-03-03,195,10,1059
2021-03-03,199,38,6407
2021-03-03,399,4,198
2021-03-04,143,11,945
2021-03-04,1049,2,52
2021-03-08,104,18,1498
2021-03-07,932,2,58
2021-03-09,143,11,727
2021-03-09,1209,44,3127
2021-03-10,1209,45,3669
2021-03-10,1184,6,137
2021-03-10,199,40,4531
2021-03-11,1036,7,76
2021-03-11,451,9,532
2021-03-13,295,26,3805
2021-03-13,247,4,212
2021-03-13,1157,2,159
2021-03-14,351,1,2
2021-03-15,199,42,6236
2021-03-18,928,7,92
2021-03-19,143,9,504
2021-03-20,867,4,156
2021-03-20,741,2,51
2021-03-21,147,39,1011
2021-03-23,403,12,319
2021-03-23,199,42,4594
2021-03-25,988,14,435
2021-03-26,39,27,1213
2021-03-27,299,4,169
2021-03-28,295,12,897
2021-03-30,936,4,1355
2021-03-31,1209,40,4009
2021-03-04,1144,5,70
2021-03-08,1140,1,32
2021-03-16,1057,1,48
2021-03-19,741,2,27
2021-03-25,291,5,195
2021-03-27,1105,2,58
2021-03-28,928,1,0
2021-03-30,1053,2,33
2021-03-31,984,1,15
2021-03-31,1192,2,15
2021-03-02,1157,4,169
2021-03-03,247,4,284
2021-03-06,1105,2,86
2021-03-08,1184,5,187
2021-03-14,507,1,0
2021-03-17,936,3,1020
2021-03-20,1140,1,18
2021-03-27,1040,2,39
2021-03-30,1257,4,259
2021-03-03,928,7,179
2021-03-09,247,4,259
2021-03-13,1036,7,63
2021-03-20,1157,2,153
2021-03-23,1057,1,17
2021-03-26,399,6,239
2021-03-28,291,1,2
2021-03-11,1053,2,44
2021-03-28,143,1,26
2021-03-25,1084,2,61
2021-03-16,741,3,71
2021-03-18,741,2,17
2021-03-09,1032,1,25
2021-04-01,395,8,365
2021-04-01,759,13,686
2021-04-01,403,9,1031
2021-04-02,759,14,1034
2021-04-02,936,6,2145
2021-04-05,295,25,11796
2021-04-06,928,6,99
2021-04-06,507,7,189
2021-04-07,1036,7,79
2021-04-07,867,5,227
2021-04-08,143,11,761
2021-04-08,403,11,848
2021-04-08,39,24,1341
2021-04-08,1184,4,174
2021-04-08,351,17,777
2021-04-08,1105,2,83
2021-04-08,199,41,6300
2021-04-08,932,3,199
2021-04-09,143,10,601
2021-04-09,1032,1,24
2021-04-10,351,17,552
2021-04-12,291,6,427
2021-04-12,351,17,754
2021-04-12,195,8,1199
2021-04-12,867,7,343
2021-04-13,1057,1,43
2021-04-13,147,48,2663
2021-04-14,399,6,238
2021-04-15,395,7,329
2021-04-15,867,6,231
2021-04-16,39,26,1204
2021-04-16,1144,4,35
2021-04-17,143,10,522
2021-04-17,351,16,509
2021-04-18,1209,22,709
2021-04-20,507,7,222
2021-04-22,1080,1,23
2021-04-24,199,39,5166
2021-04-26,291,6,544
2021-04-27,867,7,117
2021-04-27,291,6,577
2021-04-27,1088,8,528
2021-04-27,351,17,569
2021-04-28,507,8,267
2021-04-01,1088,7,581
2021-04-06,247,4,471
2021-04-08,195,8,1211
2021-04-10,741,2,29
2021-04-14,247,4,211
2021-04-17,759,15,967
2021-04-17,299,4,183
2021-04-22,867,6,133
2021-04-24,399,12,316
2021-04-07,1040,2,50
2021-04-09,1157,2,96
2021-04-12,1088,8,692
2021-04-19,291,6,508
2021-04-20,451,8,424
2021-04-28,1088,8,427
2021-04-02,1053,2,40
2021-04-03,1144,3,40
2021-04-07,1032,1,5
2021-04-12,928,6,82
2021-04-13,485,2,22
2021-04-22,485,2,30
2021-04-29,1084,3,64
2021-04-06,1084,3,98
2021-04-14,932,3,159
2021-04-15,1192,2,9
2021-04-19,1053,2,39
2021-04-16,1157,2,930
2021-04-28,1084,3,92
2021-04-29,485,2,35
2021-04-08,1257,4,352
2021-04-12,1032,1,18
2021-01-02,199,40,6724
2021-01-03,932,3,85
2021-01-04,147,51,3785
2021-01-08,507,8,392
2021-01-08,147,44,3188
2021-01-08,1209,47,3064
2021-01-08,351,12,727
2021-01-09,195,9,753
2021-01-09,1080,1,30
2021-01-11,503,8,574
2021-01-11,451,8,635
2021-01-12,759,12,508
2021-01-13,1209,45,3746
2021-01-14,503,8,563
2021-01-15,247,4,251
2021-01-18,39,28,1808
2021-01-19,39,28,1923
2021-01-19,295,32,4479
2021-01-21,759,12,477
2021-01-23,199,43,6650
2021-01-25,403,12,1109
2021-01-26,1184,5,147
2021-01-26,451,9,625
2021-01-27,1088,6,515
2021-01-28,507,10,499
2021-01-28,351,18,596
2021-01-29,932,3,223
2021-01-29,291,7,354
2021-01-29,928,6,198
2021-01-30,503,11,666
2021-01-30,295,31,3835
2021-01-30,1157,1,21
2021-01-31,1140,1,0
2021-01-03,451,3,10
2021-01-05,291,7,421
2021-01-05,936,5,1957
2021-01-06,741,2,62
2021-01-07,503,9,576
2021-01-07,395,7,298
2021-01-09,247,4,250
2021-01-09,1032,1,15
2021-01-14,247,4,305
2021-01-15,299,4,202
2021-01-16,936,5,2402
2021-01-24,503,1,0
2021-01-28,247,4,330
2021-01-29,507,9,506
2021-01-30,928,6,207
2021-01-30,936,7,3004
2021-01-02,399,4,225
2021-01-05,1040,2,82
2021-01-05,1080,1,15
2021-01-06,1140,1,28
2021-01-08,936,6,3016
2021-01-17,143,2,66
2021-01-18,291,7,322
2021-01-30,867,7,733
2021-01-15,1053,2,44
2021-01-29,984,1,17
2021-01-03,984,1,27
2021-01-29,1057,1,37
2021-01-12,1053,2,46
2021-01-20,1105,2,96
2021-01-27,1040,2,76
2021-01-28,299,4,178
2021-01-29,1080,2,26
2021-01-07,1040,2,70
2021-01-16,1080,1,15
2021-06-01,351,19,528
2021-06-03,403,8,828
2021-06-03,984,1,35
2021-06-04,1257,9,250
2021-06-04,759,13,437
2021-06-05,759,13,361
2021-06-05,1157,2,427
2021-06-06,199,32,4088
2021-06-07,1105,2,138
2021-06-07,485,1,17
2021-06-08,988,14,683
2021-06-08,299,4,309
2021-06-11,1257,9,288
2021-06-12,503,10,958
2021-06-14,1240,20,2566
2021-06-14,299,4,462
2021-06-15,103224,14,537
2021-06-16,741,2,51
2021-06-17,507,8,321
2021-06-17,1240,25,2611
2021-06-17,399,7,367
2021-06-18,199,45,8264
2021-06-19,395,8,437
2021-06-19,932,4,290
2021-06-19,191,4,170
2021-06-20,295,14,37
2021-06-25,143,9,507
2021-06-26,195,8,1118
2021-06-26,147,50,2277
2021-06-26,199,42,5668
2021-06-29,143,10,703
2021-06-04,143,10,684
2021-06-04,451,10,815
2021-06-08,1049,2,70
2021-06-09,1144,4,94
2021-06-10,403,8,632
2021-06-13,932,3,154
2021-06-15,988,14,808
2021-06-17,247,4,220
2021-06-17,932,4,256
2021-06-18,1049,2,62
2021-06-24,395,9,373
2021-06-28,143,9,704
2021-06-29,451,10,955
2021-06-30,103276,10,400
2021-06-01,1053,2,43
2021-06-02,104,8,229
2021-06-08,103224,1,80
2021-06-08,1080,1,15
2021-06-10,1144,4,83
2021-06-12,1088,8,791
2021-06-13,39,4,107
2021-06-15,399,7,328
2021-06-15,1036,7,44
2021-06-17,503,10,895
2021-06-18,1040,2,64
2021-06-21,291,6,436
2021-06-25,1192,2,20
2021-06-03,1157,2,341
2021-06-06,39,4,213
2021-06-25,741,2,53
2021-06-29,1157,2,109
2021-06-30,997,4,180
2021-06-02,247,4,98
2021-06-04,1144,4,65
2021-06-07,867,6,173
2021-06-08,741,2,80
2021-06-15,1057,2,44
2021-06-16,191,2,90
2021-06-18,1084,3,74
2021-06-20,104,1,0
2021-06-24,1053,2,37
2021-06-25,932,3,154
2021-06-16,1032,1,30
2021-06-21,1140,1,28
2021-06-21,1032,1,26
2021-06-30,741,2,32
2021-06-05,932,3,161
2021-06-10,1105,2,106
2021-06-04,1032,1,12
2021-06-21,984,1,45
2021-07-01,1209,38,1055
2021-07-01,403,8,385
2021-07-01,147,51,2057
2021-07-02,1040,2,40
2021-07-03,451,10,959
2021-07-04,147,37,1278
2021-07-06,291,5,252
2021-07-06,1036,7,75
2021-07-07,103224,8,367
2021-07-07,191,4,69
2021-07-08,195,8,2185
2021-07-11,39,4,96
2021-07-11,997,5,216
2021-07-11,1209,15,567
2021-07-13,247,4,214
2021-07-13,932,4,247
2021-07-14,39,14,644
2021-07-14,1244,6,283
2021-07-14,199,47,4741
2021-07-15,147,52,2482
2021-07-15,1192,2,15
2021-07-16,143,11,882
2021-07-17,39,12,702
2021-07-20,395,8,254
2021-07-20,291,7,0
2021-07-22,1209,28,1540
2021-07-25,295,14,244
2021-07-26,104,17,908
2021-07-28,1240,14,1165
2021-07-28,1088,7,333
2021-07-30,195,7,514
2021-07-30,1036,7,71
2021-07-30,741,3,49
2021-07-31,1244,3,125
2021-07-06,1040,2,60
2021-07-09,291,5,242
2021-07-09,1184,6,207
2021-07-09,759,14,724
2021-07-16,247,4,244
2021-07-17,291,5,175
2021-07-19,39,11,1191
2021-07-25,195,2,0
2021-07-27,1257,4,30
2021-07-28,1084,1,21
2021-07-01,451,10,1080
2021-07-02,997,4,180
2021-07-05,247,4,231
2021-07-05,867,4,54
2021-07-05,984,1,26
2021-07-07,451,9,853
2021-07-13,1105,2,103
2021-07-20,103224,3,70
2021-07-21,984,1,20
2021-07-22,143,10,511
2021-07-24,143,10,544
2021-07-26,1040,2,48
2021-07-01,997,4,180
2021-07-03,1244,4,217
2021-07-03,503,9,588
2021-07-06,1057,1,32
2021-07-08,1184,4,102
2021-07-10,485,1,36
2021-07-12,247,4,369
2021-07-14,1105,2,116
2021-07-16,1040,2,77
2021-07-17,867,6,191
2021-07-19,299,4,324
2021-07-24,1192,2,23
2021-07-26,1049,2,66
2021-07-10,1036,7,82
2021-07-11,932,4,202
2021-07-15,932,4,147
2021-07-21,741,2,49
2021-07-30,1140,1,11
2021-07-07,1192,2,27
2021-07-23,1157,2,209
2021-07-27,1192,2,32
2021-07-13,1140,1,10
2021-07-25,1257,2,98
2021-07-28,1036,3,2
2021-07-01,1192,2,15
2021-07-29,1192,2,11
2021-07-14,1257,1,57
2021-07-04,291,1,0
2021-07-28,984,1,22
2021-07-12,1080,1,26
2021-07-22,1105,2,85
2021-07-24,1140,1,9
2021-07-25,351,1,1
2021-02-03,1209,67,4168
2021-02-01,1057,1,76
2021-02-02,143,12,1790
2021-02-03,395,8,359
2021-02-04,291,7,433
2021-02-04,1088,7,445
2021-02-04,295,24,3542
2021-02-04,485,2,43
2021-02-06,399,6,296
2021-02-07,507,10,366
2021-02-08,351,18,721
2021-02-08,199,28,2232
2021-02-09,195,9,275
2021-02-09,104,15,305
2021-02-09,1144,2,11
2021-02-09,247,4,31
2021-02-17,199,28,4050
2021-02-18,295,16,5914
2021-02-19,507,9,325
2021-02-21,1036,7,127
2021-02-22,147,38,3770
2021-02-22,1144,6,126
2021-02-24,1209,43,2740
2021-02-25,503,12,772
2021-02-26,988,13,809
2021-02-28,503,12,514
2021-02-01,1144,7,189
2021-02-04,1105,2,118
2021-02-04,247,4,344
2021-02-06,395,7,517
2021-02-09,867,6,465
2021-02-18,1105,2,69
2021-02-22,247,4,324
2021-02-22,299,5,458
2021-02-22,1053,2,118
2021-02-23,485,2,43
2021-02-25,1192,2,41
2021-02-03,1084,3,97
2021-02-21,1084,3,97
2021-02-21,1184,1,2
2021-02-22,984,1,29
2021-02-04,1040,2,71
2021-02-20,485,2,34
2021-02-01,1157,2,58
2021-02-03,1140,1,38
2021-02-22,485,2,54
2021-02-17,1144,1,2
2021-02-19,1084,2,70
2021-02-22,1040,2,143
2021-02-23,1088,2,0
2021-02-28,1157,1,31
2021-02-21,759,1,0
2020-12-01,351,9,326
2020-12-01,936,5,1304
2020-12-03,295,27,2847
2020-12-04,199,33,4535
2020-12-05,1209,47,1828
2020-12-05,351,10,437
2020-12-05,199,35,4450
2020-12-07,451,8,635
2020-12-08,39,19,1753
2020-12-08,195,8,656
2020-12-08,295,30,2905
2020-12-09,1209,44,2518
2020-12-10,503,8,479
2020-12-12,1144,4,29
2020-12-13,928,6,63
2020-12-14,247,4,579
2020-12-15,295,32,5790
2020-12-15,1036,5,6
2020-12-16,932,4,181
2020-12-17,395,7,405
2020-12-19,988,10,727
2020-12-19,143,12,1125
2020-12-20,295,11,546
2020-12-21,295,32,5219
2020-12-21,199,44,7070
2020-12-22,143,10,1110
2020-12-22,195,8,819
2020-12-22,299,4,209
2020-12-22,247,4,322
2020-12-22,403,9,354
2020-12-23,759,12,378
2020-12-24,928,6,116
2020-12-25,507,8,377
2020-12-25,199,40,4835
2020-12-26,39,18,1321
2020-12-25,936,6,3428
2020-12-26,143,9,702
2020-12-26,104,15,950
2020-12-29,291,5,191
2020-12-29,195,9,629
2020-12-02,485,1,29
2020-12-03,299,4,153
2020-12-05,1105,2,43
2020-12-07,247,4,294
2020-12-07,1032,1,16
2020-12-08,1144,4,25
2020-12-08,1084,2,61
2020-12-08,403,9,288
2020-12-18,507,9,572
2020-12-18,1053,2,54
2020-12-19,1049,2,52
2020-12-21,1049,2,82
2020-12-22,1192,2,22
2020-12-28,984,1,8
2020-12-28,1184,4,174
2020-12-29,247,4,227
2020-12-29,395,7,223
2020-12-04,1040,2,44
2020-12-05,1184,4,105
2020-12-08,1053,2,32
2020-12-10,1049,2,32
2020-12-10,867,3,118
2020-12-11,1036,6,39
2020-12-14,1036,6,122
2020-12-16,507,8,509
2020-12-18,1144,5,88
2020-12-21,1184,4,240
2020-12-23,1088,7,450
2020-12-24,936,5,3061
2020-12-25,867,4,279
2020-12-27,928,1,1
2020-12-11,1192,2,16
2020-12-14,741,2,63
2020-12-20,195,2,319
2020-12-30,1032,1,24
2020-12-31,399,4,149
2020-12-03,1040,2,34
2020-12-05,1040,2,41
2020-12-20,984,1,20
2020-12-31,1192,2,41
2020-12-07,1140,1,20
2020-12-30,1040,2,53
2020-12-02,1057,1,19
2020-12-12,1105,2,41
2020-12-15,984,1,4
2021-05-18,199,39,5454
2021-05-02,395,8,439
2021-05-03,403,8,724
2021-05-04,1084,3,71
2021-05-04,932,4,197
2021-05-05,143,10,645
2021-05-05,1144,4,83
2021-05-05,928,6,150
2021-05-06,291,6,582
2021-05-07,399,7,332
2021-05-08,1053,2,39
2021-05-08,867,6,175
2021-05-08,1184,6,884
2021-05-09,351,18,867
2021-05-09,451,9,792
2021-05-10,503,9,717
2021-05-11,295,26,3852
2021-05-11,932,3,197
2021-05-13,39,17,1187
2021-05-13,295,25,3597
2021-05-13,759,14,508
2021-05-15,39,17,948
2021-05-15,503,9,600
2021-05-15,1257,8,203
2021-05-16,199,30,2305
2021-05-19,1257,7,232
2021-05-20,485,2,34
2021-05-21,147,47,2459
2021-05-22,395,8,333
2021-07-01,351,21,704
2021-07-02,928,6,114
2021-07-02,295,28,3432
2021-07-02,1184,5,633
2021-07-02,759,14,464
2021-07-02,103224,7,261
2021-07-05,997,4,149
2021-07-06,295,31,4404
2021-07-07,1157,1,60
2021-07-09,928,7,312
2021-07-09,199,44,7325
2021-07-10,395,8,305
2021-07-10,39,17,1048
2021-07-10,1157,1,16
2021-07-11,451,4,109
2021-07-12,1209,44,3970
2021-07-12,1088,10,777
2021-07-12,103276,7,269
2021-07-14,988,11,506
2021-07-14,1088,10,415
2021-07-14,867,5,97
2021-07-15,507,8,243
2021-07-16,295,29,6381
2021-07-17,143,11,741
2021-07-17,399,6,284
2021-07-19,103276,7,266
2021-07-19,1184,5,139
2021-07-19,451,11,1224
2021-07-20,195,8,933
2021-07-20,451,10,1172
2021-07-21,199,24,4362
2021-07-22,39,10,819
2021-07-27,1080,1,10
2021-07-29,395,5,217
2021-07-30,451,9,841
2021-07-30,1157,1,121
2021-07-31,451,10,869
2021-07-01,295,28,2602
2021-07-01,1157,1,18
2021-07-02,399,7,483
2021-07-05,988,11,652
2021-07-09,1157,1,29
2021-07-13,1080,1,11
2021-07-17,1192,2,11
2021-07-23,1088,10,321
2021-07-24,195,6,1009
2021-07-24,395,7,227
2021-07-26,143,11,770
2021-07-29,195,7,299
2021-07-08,936,5,1731
2021-07-13,1244,6,292
2021-07-24,399,6,308
2021-07-27,932,6,131
2021-07-11,403,4,282
2021-07-15,1036,7,57
2021-07-20,103276,6,71
2021-07-26,403,4,416
2021-07-27,759,11,231
2021-07-17,1084,3,68
2021-07-17,1140,1,11
2021-07-26,984,1,7
2021-07-27,1040,2,0
2021-07-02,1057,1,18
2021-07-22,103224,2,117
2021-07-23,1053,2,22
2021-07-22,1157,2,142
2021-07-30,103224,2,39
2021-07-27,503,2,171
2021-07-09,932,3,235
2021-07-20,984,1,29
2021-07-20,1257,1,2
2021-07-21,1057,1,6
2021-07-14,1057,1,32
2021-07-24,485,1,30
2021-02-02,1209,45,4010
2021-02-02,507,9,274
2021-02-05,867,7,482
2021-02-05,932,4,267
2021-02-06,932,5,169
2021-02-06,291,7,425
2021-02-07,104,14,636
2021-02-07,199,37,1627
2021-02-08,507,11,424
2021-02-17,507,9,417
2021-02-18,247,4,250
2021-02-19,147,35,2368
2021-02-19,503,10,611
2021-02-19,395,7,325
2021-02-19,1157,2,658
2021-02-20,39,21,1018
2021-02-20,1209,44,2445
2021-02-20,199,47,5913
2021-02-23,403,9,940
2021-02-23,451,10,536
2021-02-24,1036,6,128
2021-02-24,299,4,162
2021-02-24,199,47,5761
2021-02-25,351,17,988
2021-02-25,195,8,1368
2021-02-26,403,10,416
2021-02-26,39,27,1843
2021-02-27,104,17,902
2021-02-27,759,13,503
2021-02-28,1209,23,1080
2021-02-02,1080,1,23
2021-02-03,451,11,556
2021-02-07,936,8,3437
2021-02-20,1036,5,70
2021-02-23,1140,1,23
2021-02-07,1084,3,141
2021-02-09,1040,2,31
2021-02-17,1157,1,55
2021-02-18,1157,2,261
2021-02-21,984,1,27
2021-02-25,451,10,775
2021-02-28,507,1,0
2021-02-08,247,4,109
2021-02-09,1032,1,61
2021-02-18,1053,2,13
2021-02-25,1049,2,84
2021-02-16,1057,1,4
2021-02-26,1105,2,97
2021-02-27,1049,2,57
2021-02-20,1140,1,14
2021-02-27,1080,1,18
2021-02-19,1057,1,28
2021-02-04,1057,1,27
2020-12-01,143,11,957
2020-12-01,247,4,218
2020-12-02,1088,7,340
2020-12-03,507,8,321
2020-12-03,485,1,11
2020-12-04,1209,45,2290
2020-12-07,507,8,455
2020-12-07,503,8,686
2020-12-08,507,7,264
2020-12-11,199,40,4753
2020-12-13,39,20,1935
2020-12-13,1209,58,8635
2020-12-14,1084,3,122
2020-12-15,988,10,660
2020-12-15,351,10,457
2020-12-15,451,8,708
2020-12-16,403,9,597
2020-12-17,932,4,258
2020-12-18,1080,1,24
2020-12-21,299,5,353
2020-12-24,39,20,1441
2020-12-24,195,8,752
2020-12-25,143,11,781
2020-12-26,1105,2,33
2020-12-26,1184,4,134
2020-12-29,1036,6,41
2020-12-30,39,18,1011
2020-12-30,1084,4,73
2020-12-02,867,4,63
2020-12-03,928,6,54
2020-12-06,759,1,0
2020-12-08,503,8,508
2020-12-09,759,10,294
2020-12-11,104,15,829
2020-12-12,1080,1,10
2020-12-15,195,8,1090
2020-12-15,395,6,337
2020-12-16,1184,4,226
2020-12-17,247,4,401
2020-12-22,485,2,57
2020-12-24,399,4,187
2020-12-26,395,7,317
2020-12-02,1084,3,77
2020-12-10,299,4,157
2020-12-19,503,8,467
2020-12-24,299,4,281
2020-12-25,399,4,177
2020-12-28,507,8,539
2020-12-31,1105,2,46
2020-12-31,867,4,193
2020-12-31,299,4,183
2020-12-02,1105,2,51
2020-12-04,1140,1,11
2020-12-07,936,9,2326
2020-12-21,1192,2,26
2020-12-05,1032,1,12
2020-12-18,1192,2,40
2020-12-05,399,4,138
2020-12-07,867,3,74
2020-12-04,1105,2,55
2020-12-08,741,1,8
2020-12-11,1105,2,50
2021-05-04,147,54,3436
2021-05-04,988,10,505
2021-05-05,1036,7,85
2021-05-05,147,50,3836
2021-05-06,936,5,1653
2021-05-07,291,6,575
2021-05-08,988,11,543
2021-05-08,104,18,1442
2021-05-08,1209,43,4389
2021-05-08,147,60,3244
2021-05-08,936,6,3224
2021-05-10,867,6,168
2021-05-11,988,11,847
2021-05-11,1209,42,2361
2021-05-11,351,18,613
2021-05-15,1240,15,1438
2021-05-14,39,17,1016
2021-05-15,988,10,562
2021-05-17,1240,14,2335
2021-05-18,1032,1,42
2021-05-20,39,18,1278
2021-05-21,199,35,5561
2021-05-22,1240,14,1169
2021-05-22,403,8,345
2021-05-25,1240,17,1470
2021-05-27,1209,38,2411
2021-05-27,1240,14,1488
2021-05-27,191,6,130
2021-05-28,928,7,149
2021-05-28,403,9,370
2021-05-29,199,36,4297
2021-05-02,104,13,523
2021-05-03,143,11,961
2021-05-06,759,13,551
2021-05-07,485,2,38
2021-05-08,195,8,1211
2021-05-10,928,6,223
2021-05-11,143,11,850
2021-05-12,291,5,372
2021-05-14,1184,5,598
2021-05-17,503,10,989
2021-05-18,1057,1,27
2021-05-19,1184,4,156
2021-05-21,759,14,523
2021-05-22,143,10,648
2021-05-24,39,18,1577
2021-05-24,867,6,99
2021-05-25,1157,2,480
2021-05-26,299,4,216
2021-05-28,1036,7,74
2021-05-28,503,10,716
2021-05-28,932,4,203
2021-05-28,1049,2,53
2021-05-29,1040,2,56
2021-05-03,247,4,403
2021-05-07,451,10,1118
2021-05-12,503,9,648
2021-05-12,1040,2,56
2021-05-14,1049,2,48
2021-05-17,1084,3,87
2021-05-27,1140,1,19
2021-05-12,1192,2,18
2021-05-17,1157,2,503
2021-05-22,1184,3,132
2021-05-26,1084,3,101
2021-05-26,485,2,28
2021-05-27,1049,2,75
2021-05-29,451,9,377
2021-05-14,1088,8,577
2021-05-14,451,9,1025
2021-05-16,143,1,119
2021-05-19,1144,4,40
2021-05-09,195,2,0
2021-05-14,1157,2,189
2021-05-19,1053,2,38
2021-05-25,1032,1,47
2021-05-27,932,3,185
2021-05-27,1032,1,30
2021-05-05,932,3,167
2021-05-11,299,4,193
2021-05-12,1057,1,39
2021-05-12,984,1,9
2021-05-29,1140,1,21
2021-03-01,507,12,537
2021-03-01,451,9,1046
2021-03-01,295,28,7102
2021-03-01,247,4,445
2021-03-02,1040,2,94
2021-03-03,147,44,3283
2021-03-04,295,27,6511
2021-03-05,147,49,3450
2021-03-05,351,16,1063
2021-03-05,199,42,5450
2021-03-06,932,3,173
2021-03-08,295,27,5509
2021-03-08,936,6,2743
2021-03-09,759,13,511
2021-03-10,39,28,1631
2021-03-11,1257,4,140
2021-03-12,1105,2,71
2021-03-13,759,12,340
2021-03-18,1040,2,36
2021-03-19,1157,3,120
2021-03-21,1209,21,773
2021-03-22,928,6,80
2021-03-24,1257,4,246
2021-03-25,1036,7,49
2021-03-26,147,50,2496
2021-03-25,147,49,2708
2021-03-25,195,7,641
2021-03-26,1157,2,139
2021-03-27,351,16,354
2021-03-27,195,7,992
2021-03-28,199,27,1479
2021-03-29,759,14,610
2021-03-30,104,17,1505
2021-03-02,395,8,268
2021-03-09,932,3,153
2021-03-11,247,4,272
2021-03-17,1192,2,18
2021-03-20,143,10,463
2021-03-24,759,13,317
2021-03-26,1057,1,9
2021-03-27,1080,1,8
2021-03-03,1057,1,35
2021-03-05,291,6,275
2021-03-09,299,4,133
2021-03-10,1144,5,53
2021-03-12,291,5,203
2021-03-12,932,3,150
2021-03-12,1184,5,123
2021-03-13,1057,1,18
2021-03-15,1088,7,828
2021-03-15,1157,2,79
2021-03-21,932,1,28
2021-03-22,395,8,452
2021-03-22,741,3,61
2021-03-24,1057,1,28
2021-03-03,485,2,29
2021-03-04,1040,2,66
2021-03-04,1157,2,350
2021-03-07,507,1,0
2021-03-11,195,8,711
2021-03-16,1144,3,10
2021-03-23,1049,2,77
2021-03-27,1084,2,53
2021-03-30,299,4,134
2021-03-01,1057,1,46
2021-03-04,741,2,26
2021-03-05,741,3,56
2021-03-23,1192,2,21
2021-03-15,984,1,35
2021-03-30,1105,2,106
2021-03-02,741,2,51
2021-03-03,1080,1,14
2021-03-05,1144,5,46
2021-03-19,1105,2,81
2021-03-05,1057,1,40
2021-03-29,1049,2,51
2021-03-04,1080,1,16
2021-04-02,741,2,57
2021-04-03,1257,4,268
2021-04-05,199,43,11602
2021-04-05,867,6,462
2021-04-06,1144,4,40
2021-04-06,195,8,1274
2021-04-09,195,8,797
2021-04-09,403,10,772
2021-04-11,1209,21,634
2021-04-13,867,8,262
2021-04-14,143,10,442
2021-04-14,759,17,1406
2021-04-14,199,37,4796
2021-04-15,351,17,705
2021-04-16,984,1,26
2021-04-17,247,4,227
2021-04-19,1144,4,108
2021-04-19,295,27,6370
2021-04-20,1257,5,348
2021-04-22,1209,35,3913
2021-04-24,1144,4,47
2021-04-24,503,12,704
2021-04-24,295,22,2933
2021-04-24,104,18,1058
2021-04-25,199,31,1650
2021-04-27,104,16,1381
2021-04-29,399,8,275
2021-04-02,395,8,368
2021-04-07,1140,1,16
2021-04-08,247,4,339
2021-04-12,485,2,30
2021-04-15,1053,2,37
2021-04-17,936,6,3848
2021-04-24,1184,6,79
2021-04-24,1257,8,284
2021-04-25,39,4,65
2021-04-27,143,10,697
2021-04-15,1105,2,70
2021-04-22,1084,3,94
2021-04-23,291,6,378
2021-04-25,1240,8,367
2021-04-07,1084,3,101
2021-04-11,503,1,42
2021-04-13,1084,3,100
2021-04-16,1105,2,72
2021-04-20,932,3,148
2021-04-22,1057,1,26
2021-04-22,936,4,1923
2021-04-06,1192,2,42
2021-04-09,1140,1,21
2021-04-20,1105,2,106
2021-04-15,932,3,143
2021-04-28,1140,1,26
2021-04-05,984,1,33
2021-04-11,984,1,13
2021-01-03,403,1,26
2021-01-05,1184,4,128
2021-01-09,451,8,467
2021-01-10,147,44,1321
2021-01-12,247,4,274
2021-01-10,1157,1,0
2021-01-13,503,8,584
2021-01-15,399,6,183
2021-01-16,932,3,205
