cal_date,hub_name,shipper_group,total_orders,total_orders_kpi,first_mile_cancelled_rate,first_attempt_ontime_rate_kpi,pu_success_ontime_rate
2021-07-27,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),15,15,0.46670000,1.00000000,0.06670000
2021-07-27,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),3,3,0.33330000,0E-8,0E-8
2021-07-27,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),48,48,0.10420000,0.95830000,0.27080000
2021-07-27,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),9,9,0.22220000,0.11110000,0.11110000
2021-07-27,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),29,29,0E-8,0.10340000,0.06900000
2021-07-27,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),1,1,0E-8,1.00000000,1.00000000
2021-07-27,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),263,263,0.01520000,0.99620000,0.90870000
2021-07-27,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),23,23,0E-8,0.91300000,0.47830000
2021-07-27,NAD - Nam Dinh - NOR,Shopee Vietnam,238,233,0.02520000,0.97850000,0.89080000
2021-07-27,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,8,8,0E-8,1.00000000,1.00000000
2021-07-27,HCM - District 10 - SOU - DP,Shopee Vietnam,342,296,0.15200000,0E-8,0E-8
2021-07-27,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,346,338,0.10690000,0.91720000,0.76010000
2021-07-27,HCM - Go Vap B - SOU - DP,Shopee Vietnam,315,314,0.22860000,0.95540000,0.44440000
2021-07-27,HCM - Go Vap A - SOU - DP,Shopee Vietnam,2062,2046,0.03930000,0.92470000,0.64650000
2021-07-27,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,16,15,0.12500000,1.00000000,0.75000000
2021-07-27,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,9,9,0E-8,1.00000000,1.00000000
2021-07-27,HN - Ba Dinh - NOR - DP,Shopee Vietnam,1020,984,0.04800000,0.57620000,0.41370000
2021-07-27,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,559,537,0.08410000,0.29800000,0.27550000
2021-07-27,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,781,742,0.07300000,0.50270000,0.46860000
2021-07-27,LA - Long An - SOU,Shopee Vietnam,10,8,0.40000000,0.87500000,0.30000000
2021-07-27,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,24,23,0.04170000,1.00000000,0.87500000
2021-07-27,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,414,409,0.40820000,0.91690000,0.10630000
2021-07-27,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,1736,1721,0.08010000,0.85760000,0.51320000
2021-07-27,THH - Thanh Hoa - NOR,Shopee Vietnam,435,434,0.00920000,0.99310000,0.93330000
2021-07-27,BIP - Binh Phuoc - SOU,Shopee Vietnam,6,6,0.33330000,1.00000000,0.66670000
2021-07-27,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,1217,1202,0.04600000,0.86110000,0.72880000
2021-07-27,PTH - Tam Nong - NOR - SUB 2,Tiki Marketplace,1,1,0E-8,1.00000000,0E-8
2021-07-27,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,2,2,0E-8,1.00000000,1.00000000
2021-07-27,NAD - Nam Dinh - NOR,Tiki Marketplace,3,3,0E-8,1.00000000,1.00000000
2021-07-26,HCM - Go Vap A - SOU - DP,DS,93,90,0.05380000,0.97780000,0.86020000
2021-07-26,BIP - Binh Phuoc - SOU,DS,2,2,0E-8,1.00000000,1.00000000
2021-07-26,HCM - District 10 - SOU - DP,DS,2,2,0.50000000,0E-8,0E-8
2021-07-26,HN - Hai Ba Trung 1 - NOR - DP,DS,8,8,0.37500000,1.00000000,0.62500000
2021-07-26,HN - Thanh Xuan 1 - NOR - DP,DS,1,1,0E-8,0E-8,0E-8
2021-07-26,THH - Thanh Hoa - NOR,DS,1,1,0E-8,1.00000000,1.00000000
2021-07-26,HCM - Go Vap B - SOU - DP,DS,10,9,0.20000000,0.22220000,0.10000000
2021-07-26,HN - Thanh Xuan 2 - NOR - DP,DS,37,35,0.08110000,0.22860000,0.21620000
2021-07-26,LA - Long An - SOU,DS,3,3,0E-8,1.00000000,1.00000000
2021-07-26,HN - Bac Tu Liem - NOR - DP,DS,26,26,0.11540000,0.26920000,0.11540000
2021-07-26,HCM - Phu Nhuan - SOU - DP,DS,72,67,0.25000000,0.92540000,0.52780000
2021-07-26,HCM - Binh Thanh 1 - SOU - DP,DS,89,89,0.26970000,0.41570000,0.39330000
2021-07-26,HN - Ba Dinh - NOR - DP,DS,124,124,0E-8,0.21770000,0.21770000
2021-07-26,NAD - Nam Dinh - NOR,EN,14,14,0.14290000,1.00000000,0.78570000
2021-07-26,HN - Bac Tu Liem - NOR - DP,EN,9,8,0.33330000,0E-8,0E-8
2021-07-26,HN - Thanh Xuan 2 - NOR - DP,EN,6,6,0.66670000,0.33330000,0.33330000
2021-07-26,THH - Thanh Hoa - NOR,EN,1,1,0E-8,1.00000000,0E-8
2021-07-26,HCM - Go Vap B - SOU - DP,EN,19,19,1.00000000,1.00000000,0E-8
2021-07-26,HCM - Phu Nhuan - SOU - DP,EN,1,1,0E-8,0E-8,0E-8
2021-07-26,PTH - Tam Nong - NOR - SUB 2,EN,2,2,1.00000000,1.00000000,0E-8
2021-07-26,HCM - Phu Nhuan - SOU - DP,ES,1,1,0E-8,1.00000000,0E-8
2021-07-26,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),26,25,0.03850000,0.04000000,0E-8
2021-07-26,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),68,68,0.17650000,0.47060000,0.22060000
2021-07-26,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),94,94,0.01060000,0.91490000,0.23400000
2021-07-26,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),10,10,0.40000000,0.70000000,0E-8
2021-07-26,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),23,23,0E-8,1.00000000,0.78260000
2021-07-26,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),122,122,0E-8,1.00000000,0.94260000
2021-07-26,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),1,1,0E-8,1.00000000,1.00000000
2021-07-26,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),18,9,0.50000000,0E-8,0E-8
2021-07-26,LA - Long An - SOU,Lazada Master Account (ASC),248,248,0E-8,1.00000000,0.97980000
2021-07-26,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),3,3,0.33330000,1.00000000,0E-8
2021-07-26,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),34,34,0E-8,0.76470000,0.55880000
2021-07-26,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),48,48,0.02080000,1.00000000,0.77080000
2021-07-26,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),7,7,0.14290000,0E-8,0E-8
2021-07-26,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),331,331,0.00300000,1.00000000,0.96070000
2021-07-26,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),21,21,0E-8,0.85710000,0.57140000
2021-07-26,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),777,777,0.00640000,1.00000000,0.98070000
2021-07-26,HCM - Phu Nhuan - SOU - DP,Others,30,30,0E-8,1.00000000,0E-8
2021-07-26,HN - Bac Tu Liem - NOR - DP,Self-Signup,1,1,0E-8,1.00000000,0E-8
2021-07-26,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,1601,1581,0.11060000,0.93990000,0.55720000
2021-07-26,HN - Ba Dinh - NOR - DP,Shopee Vietnam,1714,1598,0.08690000,0.56320000,0.42240000
2021-07-26,HCM - District 10 - SOU - DP,Shopee Vietnam,614,466,0.29640000,0.06010000,0E-8
2021-07-26,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,52,51,0.01920000,1.00000000,0.96150000
2021-07-26,HCM - Go Vap A - SOU - DP,Shopee Vietnam,2496,2470,0.06250000,0.89310000,0.58970000
2021-07-26,NAD - Nam Dinh - NOR,Shopee Vietnam,306,299,0.02610000,1.00000000,0.91830000
2021-07-26,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,19,19,0E-8,1.00000000,0.78950000
2021-07-26,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,536,521,0.22200000,0.96930000,0.46830000
2021-07-26,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,17,16,0.05880000,1.00000000,0.88240000
2021-07-26,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,721,718,0.23580000,0.86210000,0.22750000
2021-07-26,THH - Thanh Hoa - NOR,Shopee Vietnam,516,513,0.01550000,1.00000000,0.97290000
2021-07-26,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,1939,1864,0.08410000,0.62230000,0.50490000
2021-07-26,LA - Long An - SOU,Shopee Vietnam,20,18,0.20000000,1.00000000,0.70000000
2021-07-26,BIP - Binh Phuoc - SOU,Shopee Vietnam,3,3,0.66670000,0.66670000,0.33330000
2021-07-26,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,1100,1009,0.12270000,0.01680000,0.01090000
2021-07-26,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,10,10,0E-8,1.00000000,0.90000000
2021-07-26,HCM - Go Vap B - SOU - DP,Shopee Vietnam,652,648,0.18710000,0.93980000,0.58440000
2021-07-26,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,1417,1310,0.11360000,0.22370000,0.18980000
2021-07-26,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,5,5,0E-8,1.00000000,1.00000000
2021-07-26,NAD - Nam Dinh - NOR,Tiki Marketplace,2,2,0E-8,1.00000000,1.00000000
2021-07-26,HCM - Go Vap B - SOU - DP,Tiki Marketplace,1,1,0E-8,1.00000000,0E-8
2021-07-26,LA - Long An - SOU,Tiki Marketplace,1,1,1.00000000,1.00000000,0E-8
2021-07-25,NAD - Nam Dinh - NOR,DS,4,4,0.25000000,1.00000000,0.75000000
2021-07-25,HCM - Phu Nhuan - SOU - DP,DS,35,32,0.31430000,0.78130000,0.31430000
2021-07-25,HN - Hai Ba Trung 1 - NOR - DP,DS,27,27,0.07410000,1.00000000,0E-8
2021-07-25,SOL - Moc Chau - NOR - SUB 2,DS,1,1,0E-8,1.00000000,0E-8
2021-07-25,HN - Ba Dinh - NOR - DP,DS,5,3,0.60000000,0.33330000,0E-8
2021-07-25,DAK - Buon Ho - SOU - SUB 2,DS,1,1,0E-8,1.00000000,0E-8
2021-07-25,LA - Long An - SOU,DS,2,1,0.50000000,1.00000000,0.50000000
2021-07-25,HCM - Go Vap B - SOU - DP,DS,15,15,0E-8,1.00000000,1.00000000
2021-07-25,HCM - Go Vap A - SOU - DP,DS,21,19,0.09520000,1.00000000,0.42860000
2021-07-25,HCM - District 10 - SOU - DP,DS,8,8,0.12500000,0.12500000,0.12500000
2021-07-25,LAD - Bao Loc - SOU - SUB 2,DS,2,2,0E-8,1.00000000,1.00000000
2021-07-25,HN - Thanh Xuan 1 - NOR - DP,DS,15,15,0E-8,1.00000000,1.00000000
2021-07-25,THH - Thanh Hoa - NOR,DS,8,6,0.25000000,1.00000000,0.75000000
2021-07-25,HN - Bac Tu Liem - NOR - DP,DS,40,31,0.55000000,1.00000000,0.15000000
2021-07-25,HN - Thanh Xuan 2 - NOR - DP,DS,28,28,0E-8,0.46430000,0.46430000
2021-07-25,HCM - Binh Thanh 1 - SOU - DP,DS,27,26,0.88890000,0E-8,0E-8
2021-07-25,HN - Thanh Xuan 2 - NOR - DP,EN,3,3,1.00000000,0E-8,0E-8
2021-07-25,PTH - Tam Nong - NOR - SUB 2,EN,2,2,1.00000000,1.00000000,0E-8
2021-07-25,HN - Bac Tu Liem - NOR - DP,EN,13,13,0.15380000,1.00000000,0.69230000
2021-07-25,BIP - Binh Phuoc - SOU,EN,1000,1000,0E-8,1.00000000,1.00000000
2021-07-25,HN - Ba Dinh - NOR - DP,EN,1,1,0E-8,0E-8,0E-8
2021-07-25,NAD - Nam Dinh - NOR,EN,10,9,0.10000000,1.00000000,0.90000000
2021-07-25,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),340,340,0.01470000,1.00000000,0.97350000
2021-07-25,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),8,6,0.25000000,0.33330000,0.25000000
2021-07-25,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),4,4,0E-8,1.00000000,1.00000000
2021-07-25,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),101,101,0.00990000,1.00000000,0.96040000
2021-07-25,LA - Long An - SOU,Lazada Master Account (ASC),38,38,0.02630000,0.94740000,0.94740000
2021-07-25,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),9,9,0E-8,0.44440000,0.44440000
2021-07-25,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),3,3,1.00000000,1.00000000,0E-8
2021-07-25,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),1,1,0E-8,1.00000000,1.00000000
2021-07-25,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),16,16,0E-8,1.00000000,0.62500000
2021-07-25,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),9,9,0E-8,1.00000000,1.00000000
2021-07-25,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),17,17,0E-8,1.00000000,0.94120000
2021-07-25,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),12,12,0E-8,0.08330000,0E-8
2021-07-25,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),24,24,0.50000000,1.00000000,0.20830000
2021-07-25,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),45,45,0.02220000,1.00000000,0.80000000
2021-07-25,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),14,14,0.14290000,0.71430000,0.42860000
2021-07-25,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),1,1,0E-8,1.00000000,0E-8
2021-07-25,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),35,35,0.14290000,0.85710000,0.34290000
2021-07-25,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),1,1,0E-8,1.00000000,1.00000000
2021-07-25,HCM - District 10 - SOU - DP,Others,1,1,1.00000000,0E-8,0E-8
2021-07-25,HN - Hai Ba Trung 1 - NOR - DP,Others,2,1,1.00000000,1.00000000,0E-8
2021-07-25,HCM - Go Vap A - SOU - DP,Shopee Vietnam,1516,1507,0.04490000,0.99870000,0.84560000
2021-07-25,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,793,773,0.08580000,0.76200000,0.53220000
2021-07-25,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,19,19,0E-8,1.00000000,1.00000000
2021-07-25,BIP - Binh Phuoc - SOU,Shopee Vietnam,2,2,0E-8,0.50000000,0.50000000
2021-07-25,HCM - District 10 - SOU - DP,Shopee Vietnam,342,293,0.40640000,0.48810000,0.17250000
2021-07-25,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,1184,1170,0.10220000,0.99230000,0.74320000
2021-07-25,HCM - Go Vap B - SOU - DP,Shopee Vietnam,309,305,0.10360000,0.99670000,0.58580000
2021-07-25,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,1,1,0E-8,1.00000000,1.00000000
2021-07-25,LA - Long An - SOU,Shopee Vietnam,17,16,0.35290000,0.37500000,0.23530000
2021-07-25,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,149,149,0E-8,1.00000000,0.98660000
2021-07-25,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,1139,1133,0.14050000,0.49960000,0.07640000
2021-07-25,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,852,831,0.09040000,0.80260000,0.68190000
2021-07-25,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,114,113,0.28070000,0.98230000,0.03510000
2021-07-25,THH - Thanh Hoa - NOR,Shopee Vietnam,262,261,0.00380000,0.92340000,0.89310000
2021-07-25,HN - Ba Dinh - NOR - DP,Shopee Vietnam,780,757,0.08330000,0.66840000,0.37180000
2021-07-25,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,1072,1065,0.19120000,0.99910000,0.63810000
2021-07-25,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,10,10,0E-8,1.00000000,1.00000000
2021-07-25,NAD - Nam Dinh - NOR,Shopee Vietnam,139,124,0.05760000,0.67740000,0.56120000
2021-07-25,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,4,4,0E-8,1.00000000,1.00000000
2021-07-24,SOL - Moc Chau - NOR - SUB 2,DS,2,2,1.00000000,1.00000000,0E-8
2021-07-24,HCM - Go Vap B - SOU - DP,DS,4,4,0E-8,1.00000000,1.00000000
2021-07-24,HN - Thanh Xuan 2 - NOR - DP,DS,41,41,0E-8,1.00000000,0.78050000
2021-07-24,NAD - Nam Dinh - NOR,DS,2,2,0E-8,1.00000000,1.00000000
2021-07-24,HN - Ba Dinh - NOR - DP,DS,265,262,0.14340000,0.99620000,0.84910000
2021-07-24,HCM - District 10 - SOU - DP,DS,26,25,0.15380000,0.96000000,0.80770000
2021-07-24,HCM - Binh Thanh 1 - SOU - DP,DS,16,16,0.06250000,0.62500000,0.56250000
2021-07-24,HN - Bac Tu Liem - NOR - DP,DS,74,70,0.16220000,0.98570000,0.64860000
2021-07-24,THH - Thanh Hoa - NOR,DS,2,2,0.50000000,1.00000000,0.50000000
2021-07-24,HCM - Go Vap A - SOU - DP,DS,38,24,0.44740000,0.95830000,0.47370000
2021-07-24,LAD - Bao Loc - SOU - SUB 2,DS,2,2,0.50000000,1.00000000,0.50000000
2021-07-24,HCM - Phu Nhuan - SOU - DP,DS,64,61,0.18750000,0.73770000,0.50000000
2021-07-24,LA - Long An - SOU,DS,6,4,0.33330000,1.00000000,0.66670000
2021-07-24,HN - Hai Ba Trung 1 - NOR - DP,DS,16,16,0.06250000,1.00000000,0.81250000
2021-07-24,HN - Thanh Xuan 1 - NOR - DP,DS,61,59,0.11480000,1.00000000,0.81970000
2021-07-24,PTH - Tam Nong - NOR - SUB 2,EN,4,4,1.00000000,1.00000000,0E-8
2021-07-24,NAD - Nam Dinh - NOR,EN,32,32,0E-8,1.00000000,1.00000000
2021-07-24,HN - Bac Tu Liem - NOR - DP,EN,13,13,0E-8,1.00000000,0.92310000
2021-07-24,HN - Thanh Xuan 1 - NOR - DP,EN,2,2,0E-8,1.00000000,1.00000000
2021-07-24,HN - Thanh Xuan 2 - NOR - DP,EN,9,9,0E-8,1.00000000,1.00000000
2021-07-24,HCM - Go Vap B - SOU - DP,ES,99,99,0E-8,1.00000000,1.00000000
2021-07-24,HCM - Phu Nhuan - SOU - DP,ES,1,1,0E-8,1.00000000,1.00000000
2021-07-24,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),24,24,0.08330000,1.00000000,0.75000000
2021-07-24,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),45,45,0.02220000,1.00000000,0.71110000
2021-07-24,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),47,47,0.04260000,1.00000000,0.93620000
2021-07-24,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),256,256,0.00780000,1.00000000,0.91800000
2021-07-24,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),698,697,0.00290000,0.99570000,0.97560000
2021-07-24,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),3,3,0E-8,1.00000000,0.33330000
2021-07-24,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),12,12,0.33330000,1.00000000,0.50000000
2021-07-24,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),26,26,0.03850000,0.92310000,0.61540000
2021-07-24,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),29,29,0.06900000,0.93100000,0.82760000
2021-07-24,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),37,37,0.02700000,1.00000000,0.83780000
2021-07-24,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),93,93,0.08600000,1.00000000,0.73120000
2021-07-24,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),42,42,0.02380000,1.00000000,0.69050000
2021-07-24,LA - Long An - SOU,Lazada Master Account (ASC),108,108,0E-8,0.98150000,0.98150000
2021-07-24,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),5,5,0.20000000,0.80000000,0.60000000
2021-07-24,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),57,57,0.05260000,1.00000000,0.75440000
2021-07-24,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),29,29,0.06900000,1.00000000,0.89660000
2021-07-24,HN - Hai Ba Trung 1 - NOR - DP,Others,19,19,0E-8,1.00000000,1.00000000
2021-07-24,HCM - District 10 - SOU - DP,Others,1,1,1.00000000,0E-8,0E-8
2021-07-24,HN - Bac Tu Liem - NOR - DP,Self-Signup,1,1,0E-8,1.00000000,1.00000000
2021-07-24,HN - Ba Dinh - NOR - DP,Shopee Vietnam,1008,998,0.04760000,0.96390000,0.83040000
2021-07-24,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,16,16,0E-8,1.00000000,0.93750000
2021-07-24,HCM - District 10 - SOU - DP,Shopee Vietnam,635,606,0.07720000,0.78710000,0.69290000
2021-07-24,HCM - Go Vap B - SOU - DP,Shopee Vietnam,483,477,0.02900000,1.00000000,0.79500000
2021-07-24,LA - Long An - SOU,Shopee Vietnam,19,19,0.15790000,0.52630000,0.47370000
2021-07-24,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,495,494,0.16770000,0.98990000,0.67880000
2021-07-24,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,1582,1570,0.04680000,0.99940000,0.85590000
2021-07-24,HCM - Go Vap A - SOU - DP,Shopee Vietnam,2252,2243,0.09060000,0.99960000,0.77710000
2021-07-24,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,237,235,0.13920000,1.00000000,0.69620000
2021-07-24,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,12,12,0E-8,1.00000000,0.50000000
2021-07-24,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,1296,1289,0.02390000,1.00000000,0.89120000
2021-07-24,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,12,12,0E-8,1.00000000,0.83330000
2021-07-24,NAD - Nam Dinh - NOR,Shopee Vietnam,178,164,0.04490000,0.90240000,0.77530000
2021-07-24,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,7,7,0E-8,1.00000000,1.00000000
2021-07-24,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,1385,1372,0.06790000,0.99050000,0.86500000
2021-07-24,ANG - An Giang - SOU,Shopee Vietnam,2,2,0E-8,0E-8,0E-8
2021-07-24,BIP - Binh Phuoc - SOU,Shopee Vietnam,8,8,0.25000000,0.50000000,0E-8
2021-07-24,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,1219,1217,0.05000000,0.99840000,0.89990000
2021-07-24,THH - Thanh Hoa - NOR,Shopee Vietnam,265,264,0.00380000,0.97350000,0.94720000
2021-07-24,NAD - Nam Dinh - NOR,Tiki Marketplace,3,3,0E-8,1.00000000,1.00000000
2021-07-24,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,1,1,0E-8,1.00000000,0E-8
2021-07-24,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,3,3,0E-8,1.00000000,1.00000000
2021-07-23,HN - Thanh Xuan 1 - NOR - DP,DS,70,69,0.07140000,1.00000000,0.90000000
2021-07-23,LA - Long An - SOU,DS,3,3,0E-8,1.00000000,0.33330000
2021-07-23,HCM - Go Vap B - SOU - DP,DS,8,8,0.37500000,1.00000000,0.37500000
2021-07-23,HN - Bac Tu Liem - NOR - DP,DS,48,43,0.27080000,0.93020000,0.60420000
2021-07-23,HCM - Binh Thanh 1 - SOU - DP,DS,40,40,0E-8,0.92500000,0.45000000
2021-07-23,HCM - District 10 - SOU - DP,DS,42,36,0.19050000,0.94440000,0.78570000
2021-07-23,HN - Thanh Xuan 2 - NOR - DP,DS,50,49,0.08000000,1.00000000,0.70000000
2021-07-23,HCM - Phu Nhuan - SOU - DP,DS,119,106,0.19330000,1.00000000,0.78990000
2021-07-23,HCM - Go Vap A - SOU - DP,DS,40,23,0.50000000,1.00000000,0.32500000
2021-07-23,HN - Ba Dinh - NOR - DP,DS,332,327,0.02410000,0.99690000,0.86750000
2021-07-23,HN - Hai Ba Trung 1 - NOR - DP,DS,10,10,0E-8,1.00000000,0.60000000
2021-07-23,THH - Thanh Hoa - NOR,DS,1,1,1.00000000,1.00000000,0E-8
2021-07-23,SOL - Moc Chau - NOR - SUB 2,DS,1,1,0E-8,1.00000000,1.00000000
2021-07-23,NAD - Nam Dinh - NOR,DS,3,3,0E-8,1.00000000,0.66670000
2021-07-23,HN - Thanh Xuan 2 - NOR - DP,EN,9,9,0E-8,1.00000000,1.00000000
2021-07-23,NAD - Nam Dinh - NOR,EN,24,24,0E-8,1.00000000,1.00000000
2021-07-23,HN - Bac Tu Liem - NOR - DP,EN,19,19,0.15790000,1.00000000,0.57890000
2021-07-23,PTH - Tam Nong - NOR - SUB 2,EN,7,7,1.00000000,1.00000000,0E-8
2021-07-23,HCM - Go Vap B - SOU - DP,ES,99,99,0E-8,1.00000000,1.00000000
2021-07-23,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),33,33,0E-8,1.00000000,0.84850000
2021-07-23,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),33,33,0E-8,1.00000000,0.93940000
2021-07-23,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),14,14,0.14290000,0.92860000,0.50000000
2021-07-23,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),38,38,0.07890000,0.78950000,0.71050000
2021-07-23,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),39,39,0.33330000,0.84620000,0.56410000
2021-07-23,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),76,76,0.01320000,1.00000000,0.85530000
2021-07-23,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),16,16,0E-8,0.93750000,0.68750000
2021-07-23,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),642,641,0.00160000,0.99840000,0.95330000
2021-07-23,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),39,39,0E-8,0.97440000,0.71790000
2021-07-23,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),22,22,0E-8,1.00000000,0.90910000
2021-07-23,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),66,66,0.01520000,1.00000000,0.87880000
2021-07-23,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),31,30,0.09680000,0.96670000,0.67740000
2021-07-23,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),114,114,0.10530000,1.00000000,0.46490000
2021-07-23,LA - Long An - SOU,Lazada Master Account (ASC),153,153,0.01310000,0.96080000,0.93460000
2021-07-23,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),296,294,0.01350000,0.98980000,0.89190000
2021-07-23,HN - Thanh Xuan 1 - NOR - DP,Others,8,8,0E-8,1.00000000,1.00000000
