Address City,Address Country,Area,Consol Hub,Country,Creation Datetime,Facility Type,Hub Sector,ID,Is Deleted,Is Delivery Hub,Last Mile Cutoff,Latitude,Longitude,Name,Parent Hub ID,Province Code,Region,Short Name,System ID,Sort Hub Flag,Virtual Hub Flag,Parent Hub Name,Sla Region,Created Month
Ho Chi Minh,VN,,,vn,2019-11-22T16:16:45Z,OTHERS,Others,1114,0,,12:00,1.0,1.0,Sales Province Liable - FSR,,Sal,HCM,Hồ Chí Minh,vn,0,0,,HCM,2019-11
Ha Noi,VN,,,vn,2019-11-15T14:03:08Z,OTHERS,Others,1108,0,,12:00,1.0,1.0,Share Liability: HN PICKUP + HN WH,,Sha,HN,Hà Nội,vn,0,0,,HN,2019-11
Yen Bai,VN,sub2,,vn,2019-11-07T13:01:13Z,STATION,NMM,1105,0,,12:00,21.7050358,104.6530725,YEB - Tran Yen - NOR - SUB 2,,YEB,North,Yên Bái,vn,0,0,,North,2019-11
Ha Noi,VN,,,vn,2019-11-15T14:04:16Z,OTHERS,Others,1109,0,,12:00,1.0,1.0,Share Liability BAG: HN WH +Truck+ HN FLEET DP,,Sha,HN,Hà Nội,vn,0,0,,HN,2019-11
Yen Bai,VN,sub2,,vn,2019-11-07T13:00:10Z,STATION,NMM,1104,0,,12:00,21.500981,104.410794,YEB - Tram Tau - NOR - SUB 2,,YEB,North,Yên Bái,vn,0,0,,North,2019-11
Ha Noi,VN,sub2,,vn,2018-11-28T12:52:14Z,STATION,HN,839,0,1,12:00,20.9284637,105.6862409,HN - Chuong My - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2018-11
Quang Nam,VN,sub3,,vn,2020-04-16T10:06:55Z,STATION,MTTN,1162,0,,12:00,15.144482,108.119071,QUA - Nam Tra My - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2020-04
Ho Chi Minh,VN,,,vn,2020-04-28T11:55:45Z,RECOVERY,Others,1167,0,,12:00,1.0,1.0,Try to Delivery Hub,,Try,HCM,,vn,0,0,,HCM,2020-04
Bà Rịa - Vũng Tàu,VN,sub3,,vn,2020-04-02T11:46:59Z,STATION,DNB,1160,0,,12:00,8.6815455,106.6045234,VT - Con Dao - SOU - SUB 2,,VT,South,Bà Rịa - Vũng Tàu,vn,0,0,,South,2020-04
Bà Rịa - Vũng Tàu,VN,sub2,,vn,2020-08-29T15:52:57Z,STATION,DNB,1213,0,,12:00,10.494393,107.18068,VT - Ba Ria - SOU - SUB 2,,VT,South,Bà Rịa - Vũng Tàu,vn,0,0,,South,2020-08
Nghe An,VN,sub2,,vn,2020-08-03T10:39:33Z,STATION,BTB,1208,0,,12:00,18.792446,105.5408707,NGA - Nghi Loc - NOR - SUB 2,,NGA,North,Nghệ An,vn,0,0,,North,2020-08
Bình Thuận,VN,sub3,,vn,2020-08-28T15:08:22Z,STATION,DNB,1212,0,,12:00,11.245604,107.858077,BIT - Da Mi - SOU - SUB 2,,BIT,South,Bình Thuận,vn,0,0,,South,2020-08
Hn,VN,metro,,vn,2020-08-01T17:40:33Z,DP,HN,1206,1,,12:00,21.0230404,105.8613266,HN - Hoan Kiem - NOR - DP,,HN,HN,HN,vn,0,0,,HN,2020-08
Quang Nam,VN,sub3,,vn,2019-08-28T11:25:58Z,STATION,MTTN,1001,0,,12:00,15.715627,108.0602,QUA - Nong Son - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2019-08
Ha Noi,VN,sub2,,vn,2019-08-30T11:58:00Z,STATION,HN,1002,0,,12:00,21.0626744,105.5791283,HN - Thach That - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2019-08
Ca Mau,VN,sub1,,vn,2018-08-31T15:53:12Z,STATION,MT,771,0,1,12:00,8.9943654,105.1971622,CAM - Dam Doi - SOU - SUB 2,,CAM,South,Cà Mau,vn,0,0,,South,2018-08
Soc Trang,VN,sub1,,vn,2018-08-15T12:12:30Z,STATION,MT,753,0,1,12:00,9.5133072,106.1950443,SOT - Tran De - SOU - SUB 2,,SOT,South,Sóc Trăng,vn,0,0,,South,2018-08
Tien Giang,VN,sub1,,vn,2018-08-15T12:10:06Z,STATION,MT,747,0,1,12:00,10.4777,106.3169,TG - Tan Phuoc - SOU - SUB 2,,TG,South,Tiền Giang,vn,0,0,,South,2018-08
Can Tho,VN,metro,,vn,2018-08-28T15:27:09Z,CROSSDOCK,MT,765,0,1,12:00,10.009852,105.802942,CT - Can Tho - SOU,,CT,South,Cần Thơ,vn,1,0,,South,2018-08
Tra Vinh,VN,sub1,,vn,2018-07-02T13:18:43Z,STATION,MT,666,0,1,12:00,9.701278,106.497877,TRV - Duyen Hai - SOU - SUB 2,,TRV,South,Trà Vinh,vn,0,0,,South,2018-07
Quảng Ninh,VN,sub2,,vn,2020-06-24T13:36:08Z,STATION,DBSH,1192,0,,12:00,21.0840814,107.6788551,QUN - Co To Van Don - NOR - SUB 2,,QUN,North,Quảng Ninh,vn,0,0,,North,2020-06
Đắk Lắk,VN,,,vn,2020-06-23T14:35:28Z,OTHERS,MTTN,1189,1,,12:00,12.7076337,108.0564175,DAK - FREIGHT HUB - SOU,,DAK,South,Đắk Lắk,vn,0,0,,South,2020-06
VN,VN,,,vn,2018-09-16T11:40:18Z,CROSSDOCK_STATION,Others,793,0,0,12:00,1.0,1.0,KAM Liable,,KAM,HCM,VN,vn,0,0,,HCM,2018-09
Ha Noi,VN,,,vn,2018-09-16T12:00:34Z,OTHERS,HN,801,0,0,12:00,1.0,1.0,HN - Pickup - NOR,,HN,HN,Hà Nội,vn,0,0,,HN,2018-09
Yên Bái,VN,sub1,,vn,2017-12-12T21:16:34Z,STATION,NMM,247,0,1,12:00,21.697561,104.87732,YEB - Yen Bai - NOR,,YEB,North,Yên Bái,vn,0,0,,North,2017-12
Ha Giang,VN,sub2,,vn,2019-09-26T14:12:42Z,STATION,NMM,1037,0,,12:00,23.16497,105.408383,HAG - Meo Vac - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2019-09
Ha Giang,VN,sub2,,vn,2019-09-26T14:13:13Z,STATION,NMM,1039,0,,12:00,23.278012,105.361717,HAG - Dong Van - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2019-09
Nghe An,VN,sub2,,vn,2019-09-26T14:17:10Z,STATION,BTB,1047,0,,12:00,19.0458527,105.2640853,NGA - Tan Ky - NOR - SUB 2,,NGA,North,Nghệ An,vn,0,0,,North,2019-09
Cao Bang,VN,sub2,,vn,2019-09-26T14:27:54Z,STATION,NMM,1067,0,,12:00,22.531125,106.51399,CAB - Phuc Hoa - NOR - SUB 2,,CAB,North,Cao Bằng,vn,0,0,,North,2019-09
Binh Duong,VN,sub2,,vn,2019-09-26T15:08:33Z,STATION,DNB,1069,1,,12:00,10.970656,106.682386,BD - Phu Hoa - SOU - SUB 2,,BD,South,Bình Dương,vn,0,0,,South,2019-09
Can Tho,VN,sub2,,vn,2019-09-26T15:11:52Z,STATION,MT,1073,1,,12:00,10.06901,105.7471,CT - Binh Thuy - SOU - SUB 2 - Disable,,CT,South,Cần Thơ,vn,0,0,,South,2019-09
Hai Phong,VN,sub1,,vn,2019-09-24T12:04:39Z,STATION,DBSH,1012,0,,12:00,20.827789,106.681929,HP - Le Chan - NOR - SUB 2,,HP,North,Hải Phòng,vn,0,0,,North,2019-09
Bac Kan,VN,sub2,,vn,2019-09-26T14:09:45Z,STATION,NMM,1029,0,,12:00,21.885857,105.779094,BAK - Cho Moi - NOR - SUB 2,,BAK,North,Bắc Kạn,vn,0,0,,North,2019-09
Quang Nam,VN,sub3,,vn,2020-03-06T11:09:50Z,STATION,MTTN,1149,0,,12:00,15.955578,107.789481,QUA - Dong Giang - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2020-03
VN,VN,,,vn,2016-08-03T17:19:54Z,OTHERS,Others,17,0,0,12:00,1.0,1.0,XBorder - ATL,,XBo,HCM,VN,vn,0,0,,HCM,2016-08
Ha Noi,VN,metro,,vn,2018-12-02T17:26:30Z,STATION,HN,847,0,1,12:00,21.046909,105.845317,HN - Ba Dinh - NOR - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2018-12
Ha Noi,VN,sub2,,vn,2018-12-07T23:34:09Z,STATION,HN,859,0,1,12:00,21.026998,105.702517,HN - Hoai Duc - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2018-12
Lang Son,VN,sub3,,vn,2018-12-31T16:39:25Z,STATION,NMM,867,0,1,12:00,21.92936,106.677439,LAS - Cao Loc - NOR - SUB 2,,LAS,North,Lạng Sơn,vn,0,0,,North,2018-12
Lang Son,VN,sub3,,vn,2018-12-31T16:39:51Z,STATION,NMM,871,0,1,12:00,21.777624,106.907219,LAS - Loc Binh - NOR - SUB 2,,LAS,North,Lạng Sơn,vn,0,0,,North,2018-12
Bắc Kan,VN,sub1,,vn,2017-12-26T10:52:37Z,STATION,NMM,269,0,1,12:00,22.125045,105.835587,BAK - Bac Kan - NOR,,BAK,North,Bắc Kạn,vn,0,0,,North,2017-12
Hồ Chí Minh,VN,sub2,,vn,2017-12-08T15:12:43Z,STATION,HCM,242,0,1,12:00,10.683358,106.651304,HCM - Binh Chanh 1 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-12
Hà Nội,VN,metro,,vn,2017-12-25T04:10:41Z,STATION,HN,259,0,0,12:00,21.046796,105.764045,HN - Bac Tu Liem - NOR - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2017-12
Hoa Binh,VN,,,vn,2017-12-25T04:15:31Z,STATION,NMM,267,0,0,12:00,22.912956,105.690439,HOB - Holding - COVID,,HOB,North,Hòa Bình,vn,0,0,,North,2017-12
Cao Bằng,VN,sub1,,vn,2017-12-26T10:53:24Z,STATION,NMM,271,0,1,12:00,22.656712,106.258926,CAB - Cao Bang - NOR,,CAB,North,Cao Bằng,vn,0,0,,North,2017-12
HỒ ChÍ Minh,VN,metro,,vn,2020-11-10T06:40:42Z,STATION,HCM,1236,1,,12:00,10.811674,106.679766,HCM - District 5 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2020-11
Hồ ChÍ Minh,VN,metro,,vn,2020-11-09T23:51:25Z,OTHERS,Others,1234,0,,12:00,10.765628,106.582472,Share Liability Bag:HCM WH +Truck - DP,,Sha,HCM,Hồ Chí Minh,vn,0,0,,HCM,2020-11
Hồ ChÍ Minh,VN,metro,,vn,2020-11-09T23:58:31Z,STATION,HCM,1235,0,,12:00,10.811674,106.679766,HCM - District 3 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2020-11
Vinh Phuc,VN,sub2,,vn,2020-09-24T14:35:17Z,STATION,DBSH,1223,0,,12:00,21.231189,105.7058134,VIP - Phuc Yen - NOR - SUB 2,,VIP,North,Vĩnh Phúc,vn,0,0,,North,2020-09
Da Nang,VN,metro,,vn,2020-09-07T17:22:38Z,CROSSDOCK,MTTN,1217,0,,12:00,16.083263,108.1286689958,DNG - RTS - SOU,,DNG,South,Đà Nẵng Returns,vn,1,0,,South,2020-09
Binh Phuoc,VN,sub2,,vn,2020-09-18T14:36:34Z,STATION,DNB,1219,0,,12:00,11.411976,106.617258,BIP - Chon Thanh - SOU - SUB 2,,BIP,South,Bình Phước,vn,0,0,,South,2020-09
Nam Dinh,VN,sub2,,vn,2020-09-24T14:33:06Z,STATION,DBSH,1221,0,,12:00,20.3366948,106.0881203,NAD - Vu Ban - NOR - SUB 2,,NAD,North,Nam Định,vn,0,0,,North,2020-09
Hcm,VN,metro,,vn,2021-01-05T13:22:18Z,OTHERS,Others,1246,0,,12:00,1.0,1.0,Freght 3PL - interzone,,Fre,HCM,Freght 3PL - interzone,vn,0,0,,HCM,2021-01
Nghe An,VN,sub2,,vn,2021-01-05T17:53:32Z,STATION,BTB,1248,0,,12:00,19.010486,105.58873,NGA - Dien Chau - NOR - SUB 2,,NGA,North,Nghệ An,vn,0,0,,North,2021-01
Khanh Hoa,VN,metro,,vn,2021-01-06T18:02:12Z,STATION,MTTN,1250,0,,12:00,12.257817,109.052821,KHH - Dien Khanh - SOU - SUB 2,,KHH,South,Khanh Hoa,vn,0,0,,South,2021-01
Khanh Hoa,VN,sub1,,vn,2021-01-06T18:01:07Z,STATION,MTTN,1249,0,,12:00,12.2105959,109.18549,KHH - Nam Nha Trang - SOU - DP,,KHH,South,Khanh Hoa,vn,0,0,,South,2021-01
Ha Noi,VN,,,vn,2017-04-29T06:28:50Z,RECOVERY,HN,70,0,0,12:00,21.031802,105.906846,HN - Recovery - NOR,,HN,HN,Hà Nội,vn,0,0,,HN,2017-04
Thái Bình,VN,metro,,vn,2017-04-12T22:19:31Z,STATION,DBSH,62,0,1,12:00,20.435966,106.344639,THB - Thai Binh - NOR,,THB,North,Thái Bình,vn,0,0,,North,2017-04
Quang Nam,VN,sub3,,vn,2020-03-06T11:08:03Z,STATION,MTTN,1148,0,,12:00,15.886197,107.491998,QUA - Tay Giang - SOU - SUB 2,,QUA,South,Quảng Nam,vn,0,0,,Central,2020-03
Khanh Hoa,VN,sub2,,vn,2020-03-18T11:07:41Z,STATION,MTTN,1154,0,,12:00,12.050551,109.154918,KHH - Cam Lam - SOU - SUB 2,,KHH,South,Khánh Hòa,vn,0,0,,South,2020-03
Binh Dinh,VN,sub3,,vn,2020-03-06T10:58:31Z,STATION,MTTN,1146,0,,12:00,13.656492,109.008852,BID - Van Canh - SOU - SUB 2,,BID,South,Bình Định,vn,0,0,,South,2020-03
Khanh Hoa,VN,sub3,,vn,2020-03-06T11:01:46Z,STATION,MTTN,1147,0,,12:00,12.308843,108.885387,KHH - Khanh Vinh - SOU - SUB 2,,KHH,South,Khánh Hòa,vn,0,0,,South,2020-03
Dien Bien,VN,sub3,,vn,2018-06-26T19:29:36Z,STATION,NMM,586,0,1,12:00,22.01516,103.338519,DIB - Tua Chua - NOR - SUB 2,,DIB,North,Điện Biên,vn,0,0,,North,2018-06
Bà Rịa - Vũng Tàu,VN,sub1,,vn,2018-06-25T17:34:09Z,STATION,DNB,550,0,1,12:00,10.6008424,107.0482342,VT - Phu My - SOU - SUB 2,,VT,South,Bà Rịa - Vũng Tàu,vn,0,0,,South,2018-06
Tuyen Quang,VN,sub3,,vn,2018-06-26T19:34:32Z,STATION,NMM,594,0,1,12:00,21.693373,105.396336,TUQ - Son Duong - NOR - SUB 2,,TUQ,North,Tuyên Quang,vn,0,0,,North,2018-06
Son La,VN,sub3,,vn,2018-06-26T18:21:49Z,STATION,NMM,574,0,1,12:00,21.199522,104.101279,SOL - Mai Son - NOR - SUB 2,,SOL,North,Sơn La,vn,0,0,,North,2018-06
Quang Tri,VN,sub3,,vn,2018-06-26T21:49:58Z,STATION,BTB,618,0,1,12:00,16.691416,107.270099,QUT - Hai Lang - NOR - SUB 2,,QUT,North,Quảng Trị,vn,0,0,,Central,2018-06
Lao Cai,VN,sub3,,vn,2018-06-26T21:55:08Z,STATION,NMM,630,0,1,12:00,22.090598,104.251996,LCA - Van Ban - NOR - SUB 2,,LCA,North,Lào Cai,vn,0,0,,North,2018-06
Lao Cai,VN,sub3,,vn,2018-06-26T21:57:48Z,STATION,NMM,642,0,1,12:00,22.54546,103.885011,LCA - Bat Xat - NOR - SUB 2,,LCA,North,Lào Cai,vn,0,0,,North,2018-06
Gia Lai,VN,sub1,,vn,2018-06-22T12:07:02Z,STATION,MTTN,538,0,1,12:00,13.697173,108.081328,GIL - Chu Se - SOU - SUB 2,,GIL,South,Gia Lai,vn,0,0,,South,2018-06
Binh Phuoc,VN,sub2,,vn,2018-06-25T17:32:34Z,STATION,DNB,542,1,1,12:00,11.882649,106.872781,BIP - Bu Gia Map - SOU - SUB 2,,BIP,South,Bình Phước,vn,0,0,,South,2018-06
Quang Binh,VN,sub2,,vn,2018-06-26T18:08:43Z,STATION,BTB,566,0,1,12:00,17.19247,106.790135,QUB - Le Thuy - NOR - SUB 2,,QUB,North,Quảng Bình,vn,0,0,,Central,2018-06
Tuyen Quang,VN,sub3,,vn,2018-06-26T19:36:01Z,STATION,NMM,598,0,1,12:00,22.142954,105.26993,TUQ - Chiem Hoa - NOR - SUB 2,,TUQ,North,Tuyên Quang,vn,0,0,,North,2018-06
Kiên Giang,VN,sub1,,vn,2018-06-04T23:47:46Z,STATION,MT,507,0,1,12:00,9.9170636,105.3099686,KIG - Giong Rieng - SOU - SUB 2,,KIG,South,Kiên Giang,vn,0,0,,South,2018-06
Binh Dinh,VN,sub1,,vn,2018-06-22T12:05:42Z,STATION,MTTN,530,0,1,12:00,13.984749,109.060304,BID - Phu Cat - SOU - SUB 2,,BID,South,Bình Định,vn,0,0,,South,2018-06
Binh Phuoc,VN,sub1,,vn,2018-06-25T17:33:16Z,STATION,DNB,546,0,1,12:00,11.808378,106.59956,BIP - Loc Ninh - SOU - SUB 2,,BIP,South,Bình Phước,vn,0,0,,South,2018-06
Yen Bai,VN,sub3,,vn,2018-06-26T22:14:13Z,STATION,NMM,650,0,1,12:00,21.602735,104.510113,YEB - Nghia Lo - NOR - SUB 2,,YEB,North,Yên Bái,vn,0,0,,North,2018-06
Dien Bien,VN,sub3,,vn,2018-06-26T19:31:51Z,STATION,NMM,590,0,1,12:00,21.296973,103.224057,DIB - Dien Bien Dong - NOR - SUB 2,,DIB,North,Điện Biên,vn,0,0,,North,2018-06
Thanh Hoa,VN,sub2,,vn,2021-05-14T11:40:09Z,STATION,BTB,103195,1,,12:00,19.72012,105.783005,THH - Quang Xuong - NOR - SUB 2,,THH,North,Thanh Hóa,vn,0,0,,North,2021-05
Bac Giang,VN,sub1,,vn,2021-05-18T15:46:31Z,STATION,NMM,103202,0,,12:00,1.0,1.0,BAG - Holding - Covid,,BAG,North,Bắc Giang,vn,0,0,,North,2021-05
Binh Duong,VN,,,vn,2021-05-16T10:55:40Z,STATION,DNB,103198,0,,12:00,10.9183,106.761208,BD - FTS - SOU,,BD,South,FullTimeShip (FTS),vn,0,0,,South,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:55:54Z,CROSSDOCK,HCM,1287,0,,12:00,10.765586,106.582483,HCM - Zone 12 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:58:11Z,CROSSDOCK,HCM,1291,0,,12:00,10.765586,106.582483,HCM - Zone 16 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:54:22Z,CROSSDOCK,HCM,1286,0,,12:00,10.765586,106.582483,HCM - Zone 11 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-04T15:51:51Z,CROSSDOCK,HCM,1282,0,,12:00,10.765586,106.582483,HCM - Zone 7 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
HỒ ChÍ Minh,VN,,,vn,2021-05-03T18:34:32Z,CROSSDOCK,HCM,1281,0,,12:00,10.765586,106.582483,HCM - Zone 6 - SOU,,HCM,HCM,Transit Hub_Southern,vn,0,0,,HCM,2021-05
Hồ Chí Minh,VN,metro,,vn,2017-10-24T19:47:10Z,STATION,HCM,189,0,1,12:00,10.765586,106.582483,HCM - Fleet - SOU,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-10
Ho Chi Minh,VN,,,vn,2017-10-24T19:57:41Z,OTHERS,HCM,207,0,0,12:00,1.0,1.0,HCM - Chilindo - Repack - SOU,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-10
Ha Noi,VN,metro,,vn,2018-12-07T23:34:47Z,STATION,HN,863,0,1,12:00,21.020369,105.7925197,HN - Cau Giay 1 - NOR - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2018-12
Ha Noi,VN,sub2,,vn,2018-12-02T17:25:03Z,STATION,HN,843,0,1,12:00,21.25652,105.839752,HN - Soc Son - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2018-12
Tay Ninh,VN,sub2,,vn,2019-06-19T15:43:34Z,STATION,DNB,995,0,1,12:00,11.088891,106.27509,TAN - Ben Cau - SOU - SUB 2,,TAN,South,Tây Ninh,vn,0,0,,South,2019-06
Ha Noi,VN,sub2,,vn,2019-06-24T05:07:50Z,STATION,HN,996,0,0,12:00,20.922024,105.8474392,HN - Thanh Tri - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2019-06
Ha Noi,VN,sub2,,vn,2019-06-01T19:55:45Z,STATION,HN,992,0,0,12:00,20.850781,105.772119,HN - Thanh Oai - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2019-06
Hồ Chí Minh,VN,sub2,,vn,2017-05-10T22:02:32Z,STATION,HCM,74,0,1,12:00,10.968545,106.494927,HCM - Cu Chi - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2017-05
Dak Nong,VN,sub3,,vn,2018-08-07T17:57:28Z,STATION,MTTN,744,0,1,12:00,12.455523,107.634996,DAN - Dak Glong - SOU - SUB 2,,DAN,South,Đắk Nông,vn,0,0,,South,2018-08
An Giang,VN,sub1,,vn,2018-08-15T12:11:26Z,STATION,MT,750,0,1,12:00,10.579872,105.362707,ANG - Phu Tan - SOU - SUB 2,,ANG,South,An Giang,vn,0,0,,South,2018-08
Kon Tum,VN,sub3,,vn,2019-02-12T17:56:15Z,STATION,MTTN,906,0,1,12:00,14.507073,108.248823,KOT - Kon Plong - SOU - SUB 2,,KOT,South,Kon Tum,vn,0,0,,South,2019-02
Binh Phuoc,VN,sub2,,vn,2021-04-08T18:13:33Z,STATION,DNB,1276,0,,12:00,11.962951,106.793036,BIP - Bu Dop - SOU - SUB 2,,BIP,South,Bình Phước,vn,0,0,,South,2021-04
Ha Noi,VN,sub2,,vn,2019-04-25T15:19:03Z,STATION,HN,967,0,0,12:00,21.0824849,105.668197,HN - Dan Phuong - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2019-04
Ca Mau,VN,sub3,,vn,2019-04-02T15:25:17Z,STATION,MT,956,0,1,12:00,9.078513,104.9778561,CAM - Tran Van Thoi - SOU - SUB 2,,CAM,South,Cà Mau,vn,0,0,,South,2019-04
Dien Bien,VN,sub3,,vn,2018-05-25T16:20:20Z,STATION,NMM,488,0,1,12:00,22.194675,102.456093,DIB - Muong Nhe - NOR - SUB 2,,DIB,North,Điện Biên,vn,0,0,,North,2018-05
Lai Chau,VN,sub3,,vn,2018-05-25T16:14:19Z,STATION,NMM,476,0,1,12:00,22.188229,103.749432,LAC - Tan Uyen - NOR - SUB 2,,LAC,North,Lai Châu,vn,0,0,,North,2018-05
Ha Noi,VN,metro,,vn,2018-05-23T20:23:17Z,STATION,HN,466,0,1,12:00,21.014987,105.8211482,HN - Dong Da 1 - NOR - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2018-05
Ha Giang,VN,sub3,,vn,2018-05-25T16:19:21Z,STATION,NMM,485,0,1,12:00,23.06749,104.997024,HAG - Quan Ba - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2018-05
Binh Duong,VN,sub1,,vn,2018-05-06T18:14:58Z,STATION,DNB,461,0,1,12:00,10.9183,106.761208,BD - Di An - SOU - SUB 2,,BD,South,Bình Dương,vn,0,0,,South,2018-05
Thai Nguyen,VN,sub2,,vn,2018-05-29T15:34:53Z,STATION,NMM,495,0,1,12:00,21.638296,105.84399,THN - Dong Hy - NOR - SUB 2,,THN,North,Thái Nguyên,vn,0,0,,North,2018-05
Long An,VN,sub1,,vn,2018-05-08T20:25:50Z,STATION,DNB,463,0,1,12:00,10.600079,106.594211,LA - Can Giuoc - SOU - SUB 2,,LA,South,Long An,vn,0,0,,South,2018-05
Ho Chi Minh,VN,,,vn,2018-05-18T14:15:57Z,OTHERS,HCM,465,0,0,12:00,1.0,1.0,HCM - YES24 - Pickup - SOU,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2018-05
Lang Son,VN,sub3,,vn,2018-05-25T14:39:08Z,STATION,NMM,467,0,1,12:00,21.957345,106.364127,LAS - Binh Gia - NOR - SUB 2,,LAS,North,Lạng Sơn,vn,0,0,,North,2018-05
Lang Son,VN,sub3,,vn,2018-05-25T16:03:42Z,STATION,NMM,470,0,1,12:00,21.95006,106.630864,LAS - Van Lang - NOR - SUB 2,,LAS,North,Lạng Sơn,vn,0,0,,North,2018-05
Ha Giang,VN,sub3,,vn,2018-05-25T16:18:29Z,STATION,NMM,482,0,1,12:00,22.413418,104.799956,HAG - Bac Quang - NOR - SUB 2,,HAG,North,Hà Giang,vn,0,0,,North,2018-05
Soc Trang,VN,sub2,,vn,2020-09-18T10:22:42Z,STATION,MT,1218,0,,12:00,9.703966,105.90127,SOT - Ke Sach - SOU - SUB 2,,SOT,South,Sóc Trăng,vn,0,0,,South,2020-09
Nam Dinh,VN,sub2,,vn,2020-09-24T14:34:34Z,STATION,DBSH,1222,0,,12:00,20.2183004,106.1841099,NAD - Nghia Hung - NOR - SUB 2,,NAD,North,Nam Định,vn,0,0,,North,2020-09
Phu Tho,VN,sub2,,vn,2020-09-29T15:43:55Z,STATION,NMM,1224,0,,12:00,21.2678737,105.2284341,PTH - Tam Nong - NOR - SUB 2,,PTH,North,Phú Thọ,vn,0,0,,North,2020-09
Hai Duong,VN,sub2,,vn,2020-09-05T21:13:17Z,STATION,DBSH,1216,0,,12:00,20.8491535,106.2620558,HD - Gia Loc - NOR - SUB 2,,HD,North,Hải Dương,vn,0,0,,North,2020-09
Kontum,VN,sub2,,vn,2020-07-29T14:57:54Z,STATION,MTTN,1200,1,,12:00,14.792952,107.943467,KOT - Tu Mo Rong - SOU - SUB 2,,KOT,South,Kontum,vn,0,0,,South,2020-07
Khánh Hòa,VN,sub2,,vn,2020-07-03T17:16:10Z,STATION,MTTN,1194,0,,12:00,12.014408,108.917308,KHH - Khanh Son - SOU - SUB 2,,KHH,South,Khánh Hòa,vn,0,0,,South,2020-07
Hồ Chí Minh,VN,sub1,,vn,2020-07-31T11:14:29Z,STATION,HCM,1203,0,,12:00,10.8827415,106.6768892,HCM - District 12 B - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2020-07
Hà Nội,VN,sub2,,vn,2020-07-14T12:21:46Z,STATION,HN,1197,0,,12:00,21.016391,105.937097,HN - Gia Lam - NOR - SUB 2 - DP,,HN,HN,Hà Nội,vn,0,0,,HN,2020-07
Ho Chi Minh,VN,,,vn,2021-07-13T18:41:19Z,STATION,HCM,103336,0,,12:00,10.798398,106.621896,HCM - Tan Phu 2 - SOU - DP,,HCM,HCM,Hồ Chí Minh,vn,0,0,,HCM,2021-07
Khanh Hoa,VN,metro,,vn,2021-07-17T17:53:28Z,OTHERS,MTTN,103346,0,,12:00,12.262398,109.151152,KHH - COVID,,KHH,South,COVID-19,vn,0,0,,South,2021-07
Da Nang,VN,metro,,vn,2021-07-17T17:54:22Z,OTHERS,MTTN,103347,0,,12:00,16.038908,108.210567,DNG - COVID,,DNG,South,COVID-19,vn,0,0,,South,2021-07
Quang Ninh,VN,sub2,,vn,2021-01-20T13:31:23Z,STATION,DBSH,1251,0,,12:00,21.270163,107.28794,QUN - Ba Che - NOR - SUB 2,,QUN,North,Quảng Ninh,vn,0,0,,North,2021-01
Bình Dương,VN,metro,,vn,2021-01-05T11:09:48Z,CROSSDOCK_STATION,DNB,1245,0,,12:00,1.0,1.0,BD - VNPOST - SOU,,BD,South,Bình Dương - VN POST,vn,0,0,,South,2021-01
