cal_date,hub_name,dest_hub_id,dest_hub_region,shipper_group,parcels_attempt_ontime,parcels_attempt_late,attempt_day1_OTP,parcels_success_day1_ontime,parcels_success_day1_late,succcess_day1_OTP,parcels_success_day2_ontime,parcels_success_day2_late,succcess_day2_OTP,parcels_success_day3_ontime,parcels_success_day3_late,succcess_day3_OTP,volume_of_ontime_KPI,parcels_rts,rts_rate,volume_of_rts_KPI
5/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1435,10,0.993079585,1347,98,0.932179931,1419,26,0.98200692,1435,10,0.993079585,1445,15,0.010380623,1445
5/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,347,0,1,324,23,0.933717579,333,14,0.959654179,335,12,0.965417867,347,9,0.025936599,347
5/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1658,52,0.969590643,1568,142,0.916959064,1675,35,0.979532164,1686,24,0.985964912,1710,28,0.016374269,1710
5/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,268,1,0.996282528,249,20,0.925650558,257,12,0.955390335,259,10,0.962825279,269,7,0.026415094,265
5/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1811,13,0.992872807,1732,92,0.949561404,1791,33,0.981907895,1796,28,0.984649123,1824,22,0.012061404,1824
5/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,284,0,1,255,29,0.897887324,264,20,0.929577465,267,17,0.940140845,284,14,0.050359712,278
5/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1436,5,0.996530187,1361,80,0.944482998,1422,19,0.986814712,1429,12,0.99167245,1441,13,0.009021513,1441
5/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,305,8,0.974440895,264,49,0.843450479,284,29,0.907348243,290,23,0.926517572,313,13,0.043771044,297
5/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2974,64,0.978933509,2693,345,0.886438446,2925,113,0.962804477,2958,80,0.973666886,3038,70,0.023041475,3038
5/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,166,0,1,139,27,0.837349398,151,15,0.909638554,155,11,0.93373494,166,11,0.066666667,165
5/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1282,1,0.999220577,1058,225,0.824629774,1259,24,0.981293843,1269,14,0.989088075,1283,18,0.014029618,1283
5/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,253,0,1,194,59,0.766798419,231,22,0.913043478,235,18,0.928853755,253,16,0.064257028,249
5/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,3062,79,0.974848774,2506,635,0.797835084,3059,82,0.973893664,3087,54,0.982808023,3141,54,0.017191977,3141
5/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,270,1,0.996309963,233,38,0.859778598,245,26,0.904059041,253,18,0.933579336,271,21,0.077777778,270
5/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,3752,35,0.990757856,3469,318,0.916028519,3690,97,0.974386058,3722,65,0.982836018,3787,65,0.017163982,3787
5/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,323,0,1,295,28,0.913312693,304,19,0.941176471,309,14,0.956656347,323,15,0.047169811,318
5/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2605,36,0.9863688,2440,201,0.923892465,2572,69,0.973873533,2589,52,0.980310488,2641,55,0.020825445,2641
5/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,350,1,0.997150997,317,34,0.903133903,325,26,0.925925926,330,21,0.94017094,351,17,0.050445104,337
5/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1977,3,0.998484848,1837,143,0.927777778,1934,46,0.976767677,1945,35,0.982323232,1980,33,0.016666667,1980
5/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,301,1,0.996688742,280,22,0.927152318,291,11,0.963576159,294,8,0.973509934,302,7,0.023178808,302
5/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1679,34,0.980151781,1555,158,0.907764156,1681,32,0.981319323,1694,19,0.988908348,1713,23,0.013426737,1713
5/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,122,0,1,80,42,0.655737705,113,9,0.926229508,116,6,0.950819672,122,6,0.05,120
5/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,561,20,0.965576592,440,141,0.757314974,562,19,0.967297762,571,10,0.982788296,581,9,0.015490534,581
5/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,383,0,1,258,125,0.673629243,326,57,0.851174935,350,33,0.91383812,383,37,0.098666667,375
5/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1543,4,0.99741435,1101,446,0.711700065,1409,138,0.910795087,1424,123,0.920491273,1547,122,0.078862314,1547
4/29/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,345,0,1,313,32,0.907246377,321,24,0.930434783,323,22,0.936231884,345,19,0.055882353,340
4/29/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1466,32,0.978638184,1378,120,0.919893191,1445,53,0.964619493,1452,46,0.96929239,1498,46,0.03070761,1498
4/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,276,0,1,249,27,0.902173913,261,15,0.945652174,266,10,0.963768116,276,12,0.045112782,266
4/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1603,1,0.999376559,1512,92,0.942643392,1584,20,0.987531172,1589,15,0.990648379,1604,22,0.013715711,1604
4/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,225,0,1,195,30,0.866666667,209,16,0.928888889,213,12,0.946666667,225,14,0.062222222,225
4/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1166,3,0.997433704,1103,66,0.943541488,1149,20,0.98289136,1160,9,0.992301112,1169,16,0.013686912,1169
4/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,463,0,1,411,52,0.887688985,442,21,0.954643629,444,19,0.958963283,463,16,0.035714286,448
4/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1877,5,0.997343252,1774,108,0.94261424,1854,28,0.98512221,1861,21,0.988841658,1882,19,0.010095643,1882
4/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,209,0,1,189,20,0.90430622,200,9,0.956937799,204,5,0.976076555,209,6,0.028985507,207
4/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,693,3,0.995689655,643,53,0.923850575,685,11,0.984195402,690,6,0.99137931,696,8,0.011494253,696
4/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,229,0,1,177,52,0.772925764,211,18,0.92139738,217,12,0.947598253,229,11,0.04954955,222
4/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1819,2,0.998901702,1478,343,0.811641955,1775,46,0.974739154,1787,34,0.98132894,1821,36,0.019769357,1821
4/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,292,0,1,248,44,0.849315068,264,28,0.904109589,274,18,0.938356164,292,24,0.082191781,292
4/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,920,6,0.993520518,812,114,0.876889849,900,26,0.971922246,915,11,0.98812095,926,12,0.012958963,926
4/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,448,1,0.997772829,371,78,0.826280624,403,46,0.897550111,412,37,0.917594655,449,29,0.066666667,435
4/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2990,11,0.996334555,2776,225,0.925024992,2940,61,0.979673442,2958,43,0.985671443,3001,38,0.012662446,3001
4/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,181,0,1,164,17,0.906077348,167,14,0.922651934,172,9,0.950276243,181,9,0.05,180
4/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1207,2,0.99834574,1140,69,0.94292804,1184,25,0.979321754,1192,17,0.985938792,1209,19,0.015715467,1209
4/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,338,0,1,298,40,0.881656805,314,24,0.928994083,321,17,0.949704142,338,13,0.040247678,323
4/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2263,14,0.993851559,2067,210,0.907773386,2222,55,0.975845411,2239,38,0.983311375,2277,39,0.0171278,2277
4/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,98,0,1,88,10,0.897959184,94,4,0.959183673,96,2,0.979591837,98,3,0.030927835,97
4/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,562,0,1,502,60,0.893238434,551,11,0.980427046,553,9,0.983985765,562,9,0.016014235,562
4/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,260,0,1,205,55,0.788461538,243,17,0.934615385,248,12,0.953846154,260,14,0.054901961,255
4/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1920,5,0.997402597,1572,353,0.816623377,1870,55,0.971428571,1897,28,0.985454545,1925,27,0.014025974,1925
4/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,310,0,1,275,35,0.887096774,290,20,0.935483871,294,16,0.948387097,310,11,0.037288136,295
4/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1657,8,0.995195195,1555,110,0.933933934,1630,35,0.978978979,1645,20,0.987987988,1665,24,0.014414414,1665
4/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,333,0,1,302,31,0.906906907,312,21,0.936936937,321,12,0.963963964,333,10,0.031055901,322
4/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1586,19,0.988161994,1490,115,0.92834891,1580,25,0.984423676,1590,15,0.990654206,1605,20,0.012461059,1605
4/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,321,1,0.99689441,284,38,0.881987578,291,31,0.903726708,298,24,0.925465839,322,19,0.061688312,308
4/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1789,6,0.996657382,1679,116,0.935376045,1760,35,0.980501393,1769,26,0.98551532,1795,30,0.016713092,1795
4/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,203,6,0.971291866,176,33,0.842105263,189,20,0.90430622,196,13,0.937799043,209,15,0.072815534,206
4/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1212,5,0.995891537,1145,72,0.940838127,1197,20,0.983566146,1205,12,0.990139688,1217,13,0.010682005,1217
4/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,489,2,0.99592668,434,57,0.883910387,453,38,0.922606925,456,35,0.928716904,491,18,0.038543897,467
4/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2058,9,0.995645864,1904,163,0.921141751,2018,49,0.976294146,2030,37,0.982099661,2067,32,0.015481374,2067
4/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,150,0,1,128,22,0.853333333,133,17,0.886666667,136,14,0.906666667,150,6,0.042553191,141
4/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,523,3,0.994296578,467,59,0.8878327,516,10,0.980988593,519,7,0.986692015,526,7,0.013307985,526
4/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,315,0,1,249,66,0.79047619,289,26,0.917460317,294,21,0.933333333,315,18,0.059602649,302
4/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1637,23,0.986144578,1321,339,0.795783133,1613,47,0.971686747,1627,33,0.980120482,1660,29,0.01746988,1660
4/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,297,1,0.996644295,249,49,0.83557047,271,27,0.909395973,282,16,0.946308725,298,15,0.052631579,285
4/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1884,63,0.967642527,1717,230,0.881869543,1890,57,0.970724191,1921,26,0.986646122,1947,32,0.016435542,1947
4/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,431,0,1,364,67,0.844547564,387,44,0.897911833,402,29,0.932714617,431,19,0.048101266,395
4/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,3309,247,0.930539933,2971,585,0.835489314,3453,103,0.971034871,3494,62,0.982564679,3556,61,0.017154106,3556
4/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,272,0,1,235,37,0.863970588,247,25,0.908088235,257,15,0.944852941,272,9,0.033962264,265
4/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,3059,97,0.969264892,2841,315,0.900190114,3096,60,0.980988593,3106,50,0.984157161,3156,44,0.013941698,3156
4/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,304,0,1,271,33,0.891447368,291,13,0.957236842,297,7,0.976973684,304,7,0.023178808,302
4/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2959,12,0.995960956,2709,262,0.911814204,2914,57,0.980814541,2924,47,0.984180411,2971,40,0.01346348,2971
4/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,302,1,0.99669967,261,42,0.861386139,271,32,0.894389439,284,19,0.937293729,303,23,0.079037801,291
4/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2298,2,0.999130435,2131,169,0.926521739,2250,50,0.97826087,2270,30,0.986956522,2300,27,0.01173913,2300
4/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,143,0,1,125,18,0.874125874,132,11,0.923076923,136,7,0.951048951,143,6,0.041958042,143
4/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,508,0,1,476,32,0.937007874,498,10,0.980314961,502,6,0.988188976,508,9,0.017716535,508
4/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,309,2,0.993569132,253,58,0.813504823,289,22,0.92926045,292,19,0.938906752,311,16,0.052287582,306
4/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1409,5,0.996463932,1123,291,0.794200849,1379,35,0.975247525,1388,26,0.981612447,1414,26,0.018387553,1414
4/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,450,0,1,388,62,0.862222222,412,38,0.915555556,424,26,0.942222222,450,20,0.046189376,433
4/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1525,23,0.985142119,1370,178,0.88501292,1505,43,0.972222222,1529,19,0.987726098,1548,19,0.012273902,1548
4/1/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,562,0,1,490,72,0.871886121,518,44,0.921708185,531,31,0.944839858,562,31,0.056057866,553
4/1/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1588,33,0.979642196,1465,156,0.903763109,1587,34,0.979025293,1598,23,0.985811228,1621,23,0.014188772,1621
3/31/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,510,1,0.998043053,458,53,0.8962818,479,32,0.937377691,486,25,0.951076321,511,24,0.047244094,508
3/31/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1813,6,0.996701484,1660,159,0.912589335,1783,36,0.980208906,1795,24,0.986805937,1819,22,0.012094557,1819
3/30/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,385,0,1,341,44,0.885714286,356,29,0.924675325,359,26,0.932467532,385,17,0.044736842,380
3/30/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1415,32,0.97788528,1315,132,0.90877678,1416,31,0.978576365,1425,22,0.98479613,1447,20,0.0138217,1447
3/29/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,346,0,1,293,53,0.846820809,307,39,0.887283237,310,36,0.895953757,346,32,0.09439528,339
3/29/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2033,2,0.999017199,1873,162,0.92039312,1986,49,0.975921376,2000,35,0.982800983,2035,30,0.014742015,2035
3/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,140,0,1,124,16,0.885714286,129,11,0.921428571,131,9,0.935714286,140,7,0.051094891,137
3/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,521,1,0.998084291,478,44,0.915708812,513,9,0.982758621,514,8,0.98467433,522,8,0.01532567,522
3/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,295,0,1,237,58,0.803389831,275,20,0.93220339,276,19,0.93559322,295,16,0.055749129,287
3/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1482,11,0.992632284,1218,275,0.8158071,1453,40,0.973208305,1465,28,0.981245814,1493,28,0.018754186,1493
3/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,369,0,1,332,37,0.899728997,345,24,0.93495935,354,15,0.959349593,369,11,0.031073446,354
3/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1467,15,0.989878543,1375,107,0.92780027,1458,24,0.983805668,1470,12,0.991902834,1482,16,0.010796221,1482
3/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,265,0,1,219,46,0.826415094,237,28,0.894339623,242,23,0.913207547,265,20,0.07751938,258
3/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1572,29,0.981886321,1457,144,0.910056215,1557,44,0.972517177,1569,32,0.980012492,1601,30,0.018738289,1601
3/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,253,0,1,224,29,0.885375494,235,18,0.928853755,237,16,0.936758893,253,12,0.049180328,244
3/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1667,17,0.989904988,1550,134,0.920427553,1630,54,0.967933492,1652,32,0.980997625,1684,33,0.0195962,1684
3/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,191,0,1,167,24,0.87434555,177,14,0.926701571,181,10,0.947643979,191,8,0.042780749,187
3/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1188,16,0.986710963,1092,112,0.906976744,1161,43,0.964285714,1170,34,0.971760797,1204,29,0.024086379,1204
3/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,348,1,0.99713467,297,52,0.851002865,318,31,0.911174785,324,25,0.928366762,349,23,0.066860465,344
3/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1939,15,0.992323439,1792,162,0.917093142,1897,57,0.970829069,1919,35,0.982088025,1954,34,0.017400205,1954
3/21/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,115,1,0.99137931,98,18,0.844827586,103,13,0.887931034,106,10,0.913793103,116,9,0.078947368,114
3/21/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,478,1,0.997912317,438,41,0.91440501,473,6,0.987473904,473,6,0.987473904,479,7,0.014613779,479
3/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,330,0,1,255,75,0.772727273,304,26,0.921212121,308,22,0.933333333,330,17,0.053459119,318
3/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1409,18,0.987386125,1138,289,0.797477225,1389,38,0.973370708,1406,21,0.985283812,1427,23,0.01611773,1427
3/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,402,0,1,352,50,0.875621891,369,33,0.917910448,377,25,0.937810945,402,26,0.065822785,395
3/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1515,13,0.991492147,1371,157,0.897251309,1485,43,0.971858639,1509,19,0.987565445,1528,26,0.017015707,1528
3/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,254,0,1,221,33,0.87007874,229,25,0.901574803,232,22,0.913385827,254,18,0.073170732,246
3/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1673,24,0.985857395,1553,144,0.915144372,1666,31,0.981732469,1678,19,0.988803771,1697,21,0.012374779,1697
3/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,261,0,1,234,27,0.896551724,245,16,0.938697318,247,14,0.946360153,261,10,0.0390625,256
3/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1762,10,0.994356659,1616,156,0.911963883,1727,45,0.974604966,1742,30,0.983069977,1772,30,0.016930023,1772
3/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,194,18,0.91509434,171,41,0.806603774,196,16,0.924528302,202,10,0.952830189,212,11,0.052132701,211
3/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1270,13,0.989867498,1171,112,0.912704599,1260,23,0.982073266,1266,17,0.986749805,1283,17,0.013250195,1283
3/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,265,3,0.98880597,219,49,0.817164179,241,27,0.899253731,247,21,0.921641791,268,18,0.068441065,263
3/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1860,9,0.995184591,1730,139,0.925628678,1812,57,0.969502408,1823,46,0.975387908,1869,40,0.021401819,1869
3/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,141,0,1,120,21,0.85106383,131,10,0.929078014,133,8,0.943262411,141,7,0.04964539,141
3/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,444,0,1,388,56,0.873873874,435,9,0.97972973,436,8,0.981981982,444,7,0.015765766,444
3/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,311,7,0.977987421,253,65,0.795597484,291,27,0.91509434,296,22,0.93081761,318,14,0.045751634,306
3/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1496,42,0.972691808,1228,310,0.798439532,1487,51,0.966840052,1508,30,0.980494148,1538,25,0.016254876,1538
3/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,350,4,0.988700565,298,56,0.84180791,327,27,0.923728814,339,15,0.957627119,354,16,0.045325779,353
3/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1472,25,0.983299933,1331,166,0.889111556,1453,44,0.970607882,1480,17,0.988643955,1497,26,0.017368069,1497
3/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,305,0,1,275,30,0.901639344,289,16,0.947540984,294,11,0.963934426,305,10,0.033444816,299
3/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1708,55,0.968803176,1596,167,0.905275099,1731,32,0.981849121,1744,19,0.989222915,1763,21,0.011911514,1763
3/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,334,2,0.994047619,300,36,0.892857143,310,26,0.922619048,318,18,0.946428571,336,16,0.048192771,332
3/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1935,64,0.967983992,1785,214,0.892946473,1951,48,0.975987994,1966,33,0.983491746,1999,31,0.015507754,1999
3/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,302,4,0.986928105,261,45,0.852941176,276,30,0.901960784,283,23,0.924836601,306,21,0.069306931,303
3/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1544,45,0.971680302,1410,179,0.887350535,1543,46,0.971050975,1559,30,0.981120201,1589,28,0.017621145,1589
3/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,210,10,0.954545455,173,47,0.786363636,201,19,0.913636364,205,15,0.931818182,220,13,0.060465116,215
3/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1828,34,0.981740064,1634,228,0.87755102,1799,63,0.966165414,1827,35,0.981203008,1862,33,0.017722879,1862
3/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,128,4,0.96969697,104,28,0.787878788,119,13,0.901515152,125,7,0.946969697,132,8,0.061068702,131
3/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,686,35,0.951456311,549,172,0.761442441,690,31,0.957004161,703,18,0.975034674,721,15,0.020804438,721
3/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,338,2,0.994117647,260,80,0.764705882,305,35,0.897058824,319,21,0.938235294,340,16,0.048780488,328
3/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2579,113,0.958023774,2019,673,0.75,2556,136,0.949479941,2622,70,0.973997028,2692,50,0.018573551,2692
3/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,280,0,1,247,33,0.882142857,261,19,0.932142857,271,9,0.967857143,280,10,0.036101083,277
3/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2566,27,0.989587351,2262,331,0.872348631,2499,94,0.963748554,2544,49,0.98110297,2593,47,0.018125723,2593
3/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,353,3,0.991573034,307,49,0.862359551,327,29,0.918539326,333,23,0.935393258,356,22,0.062322946,353
3/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2096,124,0.944144144,1910,310,0.86036036,2133,87,0.960810811,2158,62,0.972072072,2220,63,0.028378378,2220
3/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,256,1,0.996108949,217,40,0.844357977,228,29,0.887159533,235,22,0.914396887,257,20,0.078125,256
3/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1878,93,0.95281583,1718,253,0.871638762,1922,49,0.975139523,1934,37,0.981227803,1971,36,0.01826484,1971
3/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,195,0,1,176,19,0.902564103,183,12,0.938461538,185,10,0.948717949,195,8,0.041666667,192
3/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1181,3,0.997466216,1081,103,0.913006757,1162,22,0.981418919,1174,10,0.991554054,1184,11,0.009290541,1184
3/1/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,214,0,1,177,37,0.827102804,191,23,0.892523364,196,18,0.91588785,214,17,0.079439252,214
3/1/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1624,44,0.973621103,1494,174,0.895683453,1613,55,0.967026379,1628,40,0.976019185,1668,37,0.022182254,1668
2/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,171,0,1,146,25,0.85380117,160,11,0.935672515,162,9,0.947368421,171,6,0.036363636,165
2/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,755,0,1,604,151,0.8,731,24,0.968211921,736,19,0.974834437,755,22,0.029139073,755
2/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,363,5,0.986413043,267,101,0.725543478,330,38,0.89673913,349,19,0.948369565,368,17,0.047619048,357
2/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1406,74,0.95,1110,370,0.75,1421,59,0.960135135,1446,34,0.977027027,1480,29,0.019594595,1480
2/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,417,1,0.997607656,378,40,0.90430622,395,23,0.944976077,403,15,0.964114833,418,17,0.041463415,410
